depth	month	area_tag	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p
80.00	2	Gulf of Finland			0					4.29	0.11	2	4.36	4.21	4.35	4.22	7.23	0.59	2	7.65	6.81	7.61	6.85	5.05	2.33	2	6.70	3.40	6.54	3.56	4.38		1	4.38	4.38					0							0					2.52		1	2.52	2.52			0.06		1	0.06	0.06			4.69	6.49	2	9.28	0.10	8.82	0.56	9.34		1	9.34	9.34			0.20		1	0.20	0.20			40.30		1	40.30	40.30					0							0							0							0							0					26.30		1	26.30	26.30			2.78		1	2.78	2.78		
80.00	3	Gulf of Finland			0					4.76		1	4.76	4.76	4.76	4.76	7.80		1	7.80	7.80	7.80	7.80	4.00		1	4.00	4.00	4.00	4.00	4.91		1	4.91	4.91	4.91	4.91			0							0					2.10		1	2.10	2.10	2.10	2.10	0.03		1	0.03	0.03	0.03	0.03	8.53		1	8.53	8.53	8.53	8.53	8.56		1	8.56	8.56	8.56	8.56	0.20		1	0.20	0.20	0.20	0.20	38.00		1	38.00	38.00	38.00	38.00			0							0							0							0							0					31.90		1	31.90	31.90	31.90	31.90	2.33		1	2.33	2.33	2.33	2.33
80.00	4	Gulf of Finland			0					4.76	0.67	2	5.23	4.29	5.18	4.34	8.88	0.60	2	9.31	8.46	9.27	8.50	1.40	0.85	2	2.00	0.80	1.94	0.86			0							0							0					2.80	0.23	2	2.96	2.64	2.94	2.66	0.10	0.01	2	0.11	0.09	0.11	0.09	7.86	0.59	2	8.28	7.44	8.24	7.48	7.96	0.61	2	8.39	7.53	8.35	7.57	1.47	1.79	2	2.73	0.20	2.60	0.33	48.85	3.32	2	51.20	46.50	50.97	46.73			0							0							0							0							0					25.15	0.92	2	25.80	24.50	25.73	24.57	3.05	0.28	2	3.25	2.85	3.23	2.87
80.00	5	Gulf of Finland			0					5.78		1	5.78	5.78	5.78	5.78	10.50		1	10.50	10.50	10.50	10.50	0.10		1	0.10	0.10	0.10	0.10			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
80.00	6	Gulf of Finland	4.50	0.71	2	5.00	4.00	4.95	4.05	5.29	0.06	2	5.34	5.25	5.34	5.25	9.94	0.28	2	10.13	9.74	10.11	9.76	0.15	0.07	2	0.20	0.10	0.20	0.10	5.35		1	5.35	5.35					0							0					4.33	0.06	2	4.37	4.29	4.37	4.29	0.12	0.00	2	0.12	0.12	0.12	0.12	0.84	1.05	2	1.59	0.10	1.52	0.17	0.91	1.13	2	1.71	0.11	1.63	0.19	3.96		1	3.96	3.96			57.65	0.21	2	57.80	57.50	57.78	57.52			0							0							0							0							0					25.90	2.12	2	27.40	24.40	27.25	24.55	5.21	0.08	2	5.27	5.16	5.26	5.17
80.00	7	Gulf of Finland	3.00		1	3.00	3.00			4.64	0.57	3	5.02	3.99	5.01	4.08	9.03	0.80	3	9.83	8.23	9.75	8.31	0.83	0.93	3	1.88	0.10	1.74	0.14			0							0					0.53		1	0.53	0.53			4.91	0.32	2	5.13	4.68			0.09	0.02	2	0.10	0.07			3.38	4.65	2	6.67	0.10			3.42	4.70	2	6.74	0.10			3.47	2.45	2	5.20	1.74			57.90	1.56	2	59.00	56.80					0							0							0							0							0					27.65	3.04	2	29.80	25.50			5.58	0.32	2	5.80	5.35		
80.00	8	Gulf of Finland			0					4.92		1	4.92	4.92	4.92	4.92	9.82		1	9.82	9.82	9.82	9.82	0.13		1	0.13	0.13	0.13	0.13			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
80.00	9	Gulf of Finland	5.00		1	5.00	5.00			4.36	0.23	3	4.59	4.14			8.45	0.01	3	8.47	8.44			1.43	0.60	3	2.00	0.80			4.58	0.09	2	4.64	4.52			8.58		1	8.58	8.58			0.96	0.23	2	1.13	0.80			4.59	0.68	3	5.37	4.10			0.08	0.01	3	0.09	0.07			3.53	2.51	3	6.42	1.90			3.62	2.51	3	6.51	1.99			9.42	4.71	3	12.18	3.99			53.03	1.76	3	54.90	51.40					0							0							0							0							0					33.03	1.72	3	34.40	31.10			5.28	1.04	3	6.46	4.50		
80.00	10	Gulf of Finland	6.00	1.41	2	7.00	5.00			5.43	0.56	3	5.80	4.78	5.79	4.87	8.70	1.36	3	9.75	7.17	9.69	7.37	1.24	1.35	3	2.80	0.40	2.57	0.41	4.83		1	4.83	4.83			9.21		1	9.21	9.21			0.60		1	0.60	0.60			3.65	0.71	3	4.35	2.92	4.28	3.00	0.10	0.04	3	0.14	0.06	0.14	0.06	3.53	4.48	3	8.67	0.46	7.95	0.56	4.67	5.75	2	8.73	0.60			6.07	1.67	3	7.29	4.16	7.24	4.42	51.00	9.66	3	57.50	39.90	57.31	41.47			0							0							0							0							0					27.20	1.90	3	29.10	25.30	28.91	25.49	4.35	0.76	3	4.99	3.51	4.95	3.61
80.00	11	Gulf of Finland			0					5.59	0.61	4	6.18	4.74	6.11	4.89	9.71	0.76	4	10.41	8.75	10.38	8.86	0.25	0.30	4	0.71	0.10	0.62	0.10	4.77		1	4.77	4.77			8.81		1	8.81	8.81			0.63		1	0.63	0.63			4.16	0.45	4	4.80	3.79	4.69	3.82	0.10	0.04	4	0.14	0.06	0.14	0.06	1.10	1.99	4	4.08	0.10	3.49	0.10	0.14	0.05	3	0.20	0.10			8.29	1.99	4	10.85	6.00	10.45	6.32	55.60	1.79	4	57.80	53.60	57.55	53.80			0							0							0							0							0					28.88	1.81	4	30.80	26.80	30.66	26.98	4.99	0.49	4	5.61	4.55	5.54	4.56
80.00	12	Gulf of Finland			0					5.74	0.66	2	6.20	5.27	6.15	5.32	8.40	1.69	2	9.59	7.20	9.47	7.32	1.55	2.05	2	3.00	0.10	2.85	0.24			0					7.21		1	7.21	7.21			1.59	2.03	2	3.03	0.16	2.89	0.30	3.44	1.56	2	4.55	2.34	4.44	2.45	0.11		1	0.11	0.11			4.37	6.03	2	8.63	0.10	8.20	0.53	0.10		1	0.10	0.10			5.76	7.87	2	11.33	0.20	10.77	0.76	46.60	9.62	2	53.40	39.80	52.72	40.48			0							0					4.00		1	4.00	4.00					0							0					26.40	2.97	2	28.50	24.30	28.29	24.51	4.07	1.53	2	5.15	2.99	5.04	3.10
100.00	2	Gulf of Finland			0					4.38	0.21	2	4.53	4.23	4.51	4.25	7.29	0.64	2	7.74	6.83	7.70	6.88	4.90	2.55	2	6.70	3.10	6.52	3.28	4.47	0.17	2	4.59	4.36	4.58	4.37	7.30	0.66	2	7.77	6.83	7.72	6.88	4.94	2.50	2	6.71	3.17	6.53	3.35	1.98	0.90	2	2.61	1.34	2.55	1.40	0.09	0.04	2	0.12	0.06	0.12	0.06	7.93	2.13	2	9.45	6.42	9.29	6.58	8.03	2.09	2	9.51	6.54	9.36	6.69	0.20	0.00	2	0.20	0.20	0.20	0.20	32.95	11.74	2	41.25	24.65	40.42	25.48			0							0							0							0							0					25.50	0.99	2	26.20	24.80	26.13	24.87	2.27	0.89	2	2.90	1.65	2.84	1.71
100.00	3	Gulf of Finland			0					4.98		1	4.98	4.98	4.98	4.98	7.98		1	7.98	7.98	7.98	7.98	3.30		1	3.30	3.30	3.30	3.30	5.07		1	5.07	5.07	5.07	5.07	8.02		1	8.02	8.02	8.02	8.02	3.23		1	3.23	3.23	3.23	3.23	2.23		1	2.23	2.23	2.23	2.23	0.04		1	0.04	0.04	0.04	0.04	8.90		1	8.90	8.90	8.90	8.90	8.95		1	8.95	8.95	8.95	8.95	0.20		1	0.20	0.20	0.20	0.20	39.50		1	39.50	39.50	39.50	39.50			0							0							0							0							0					26.15		1	26.15	26.15	26.15	26.15	2.50		1	2.50	2.50	2.50	2.50
100.00	4	Gulf of Finland			0					4.79	0.63	2	5.24	4.35	5.20	4.39	8.91	0.59	2	9.33	8.50	9.29	8.54	1.35	0.78	2	1.90	0.80	1.84	0.85	4.84	0.63	2	5.29	4.40	5.25	4.45	8.95	0.57	2	9.35	8.54	9.31	8.58	1.34	0.73	2	1.86	0.83	1.81	0.88	2.87	0.21	2	3.02	2.71	3.00	2.73	0.11	0.01	2	0.12	0.10	0.12	0.10	7.96	0.59	2	8.38	7.54	8.34	7.59	8.07	0.61	2	8.51	7.64	8.46	7.69	1.50	1.83	2	2.79	0.20	2.66	0.33	49.35	3.04	2	51.50	47.20	51.28	47.41			0							0							0							0							0					25.45	0.92	2	26.10	24.80	26.04	24.86	3.12	0.30	2	3.33	2.90	3.31	2.92
100.00	5	Gulf of Finland			0					5.83		1	5.83	5.83	5.83	5.83	10.57		1	10.57	10.57	10.57	10.57	0.10		1	0.10	0.10	0.10	0.10			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
100.00	6	Gulf of Finland	4.50	0.71	2	5.00	4.00	4.95	4.05	5.31	0.07	2	5.36	5.26	5.36	5.26	9.97	0.26	2	10.15	9.79	10.13	9.81	0.10	0.00	2	0.10	0.10	0.10	0.10	5.35	0.09	2	5.41	5.29	5.40	5.29	9.99	0.25	2	10.17	9.81	10.15	9.83	0.26		1	0.26	0.26			4.51	0.02	2	4.53	4.50	4.53	4.50	0.12	0.01	2	0.12	0.11	0.12	0.11	0.55	0.63	2	0.99	0.10	0.95	0.14	0.60	0.71	2	1.10	0.10	1.05	0.15	4.87		1	4.87	4.87			59.10	1.13	2	59.90	58.30	59.82	58.38			0							0					4.00		1	4.00	4.00					0							0					24.85	0.78	2	25.40	24.30	25.34	24.36	5.36	0.16	2	5.47	5.25	5.46	5.26
100.00	7	Gulf of Finland	3.00		1	3.00	3.00			4.71	0.58	3	5.09	4.04	5.08	4.14	9.13	0.79	3	9.91	8.33	9.83	8.41	0.61	0.80	3	1.52	0.10	1.39	0.11	5.12		1	5.12	5.12			9.71	0.31	2	9.93	9.48			0.23		1	0.23	0.23			5.30	0.51	2	5.66	4.94			0.10	0.01	2	0.10	0.09			1.38	1.81	2	2.67	0.10			1.41	1.85	2	2.72	0.10			5.56	0.64	2	6.01	5.11			59.45	0.57	2	59.85	59.05					0							0					4.50	0.71	2	5.00	4.00					0							0					27.80	2.97	2	29.90	25.70			6.24	0.64	2	6.70	5.79		
100.00	8	Gulf of Finland			0					4.95		1	4.95	4.95	4.95	4.95	9.88		1	9.88	9.88	9.88	9.88	0.12		1	0.12	0.12	0.12	0.12			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
100.00	9	Gulf of Finland	5.00		1	5.00	5.00			4.65	0.18	3	4.77	4.45	4.77	4.48	8.83	0.36	3	9.24	8.55	9.19	8.56	0.53	0.51	3	1.10	0.10	1.03	0.13	4.73	0.17	3	4.85	4.54	4.84	4.57	8.90	0.34	3	9.28	8.65	9.23	8.66	0.33		1	0.33	0.33			5.09	0.71	2	5.59	4.59			0.14	0.05	2	0.18	0.11			3.53	2.48	2	5.29	1.77			3.67	2.44	2	5.39	1.95			11.54	6.70	2	16.29	6.80			55.02	1.24	2	55.90	54.15					0							0					4.00	0.00	3	4.00	4.00	4.00	4.00			0							0					35.83	0.46	2	36.15	35.50			6.21	1.10	2	6.99	5.43		
100.00	10	Gulf of Finland	6.00	1.41	2	7.00	5.00			5.31	0.50	3	5.78	4.79	5.74	4.85	8.79	1.29	3	9.81	7.34	9.75	7.53	1.05	1.17	3	2.40	0.30	2.20	0.31	5.30	0.47	3	5.76	4.83	5.72	4.88	8.81	1.28	3	9.85	7.38	9.79	7.57	0.99	1.05	3	2.19	0.30	2.02	0.32	4.17	0.40	3	4.42	3.71	4.42	3.78	0.12	0.03	3	0.15	0.10	0.15	0.10	3.32	4.31	3	8.27	0.40	7.57	0.49	4.46	5.53	2	8.37	0.56			7.69	0.89	3	8.71	7.09	8.57	7.11	52.13	8.38	3	57.75	42.50	57.59	43.87			0							0							0							0							0					31.23	6.13	3	38.00	26.05	37.16	26.41	5.02	0.34	3	5.33	4.65	5.30	4.70
100.00	11	Gulf of Finland			0					5.58	0.57	4	6.10	4.77	6.05	4.91	9.82	0.70	4	10.42	8.98	10.41	9.06	0.15	0.10	4	0.30	0.10	0.27	0.10	5.56	0.64	3	6.07	4.84			9.96	0.79	3	10.43	9.05			0.20	0.09	2	0.26	0.14			4.42	0.67	4	5.42	4.04	5.23	4.04	0.09	0.04	3	0.14	0.07			0.52	0.82	4	1.76	0.10	1.52	0.10	0.14	0.06	3	0.20	0.10			8.95	2.06	4	11.03	6.29	10.87	6.61	56.45	2.51	4	60.05	54.50	59.48	54.58			0							0					8.50	6.36	2	13.00	4.00					0							0					28.51	2.92	4	31.65	25.95	31.45	25.97	5.21	0.75	4	6.28	4.66	6.12	4.66
100.00	12	Gulf of Finland			0					6.05		1	6.05	6.05			9.81		1	9.81	9.81			0.10		1	0.10	0.10			5.54	0.38	2	5.81	5.27	5.78	5.30	8.53	1.83	2	9.82	7.23	9.70	7.36	2.91		1	2.91	2.91			3.56	1.60	2	4.69	2.43	4.58	2.54	0.10	0.06	2	0.14	0.06	0.14	0.06	4.75	6.58	2	9.40	0.10	8.94	0.56	0.10		1	0.10	0.10			5.98	7.92	2	11.59	0.38	11.03	0.94	47.55	10.39	2	54.90	40.20	54.16	40.94			0							0					5.50		1	5.50	5.50					0							0					28.43	1.17	2	29.25	27.60	29.17	27.68	4.34	1.69	2	5.54	3.14	5.42	3.26
