depth	month	area_tag	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p
60.00	12	Bothnian Sea	6.75	1.52	26.00	9.00	3.00			3.83	1.03	226.00	7.42	2.09			5.72	0.26	216.00	6.65	5.20			7.00	0.82	87.00	8.46	4.65			3.78	0.99	181.00	7.53	2.16			5.70	0.27	193.00	6.64	5.18			7.36	0.94	202.00	9.17	4.65			0.48	0.24	238.00	1.25	0.12			0.05	0.03	235.00	0.16	0.02			4.01	1.45	229.00	7.84	1.67			3.94	1.42	201.00	7.91	1.71			0.15	0.09	222.00	0.75	0.05			22.36	7.83	238.00	44.20	8.75										9.13	1.05	62.00	11.90	7.40										7.80	0.17	40.00	8.10	7.51			1.38	0.06	37.00	1.53	1.27			19.46	2.07	229.00	27.40	12.40			0.70	0.28	226.00	1.51	0.25		
70.00	1	Bothnian Sea								3.18	0.45	21.00	4.45	2.42			5.71	0.18	18.00	6.13	5.49																															0.34	0.14	19.00	0.65	0.15			0.06	0.02	19.00	0.10	0.02			4.34	0.94	20.00	6.34	3.22										0.21	0.06	19.00	0.36	0.10			18.25	5.94	20.00	38.10	12.20																																						17.84	2.07	20.00	22.80	14.27			0.56	0.23	21.00	1.23	0.31		
70.00	2	Bothnian Sea																																																																																																																																												
70.00	3	Bothnian Sea																																																																																																																																												
70.00	4	Bothnian Sea	6.26	1.28	16.00	8.90	4.00			1.43	0.88	23.00	3.30	0.00	2.87	0.09	5.65	0.14	21.00	6.06	5.50																															0.34	0.12	21.00	0.62	0.09			0.09	0.04	21.00	0.16	0.05			4.42	0.74	21.00	6.16	3.17										0.25	0.10	21.00	0.45	0.09			17.61	3.79	21.00	26.20	10.20																																						18.22	1.35	20.00	21.34	16.35			0.53	0.12	21.00	0.80	0.41		
70.00	5	Bothnian Sea	6.05	0.88	31.00	7.50	4.00			2.15	0.50	60.00	3.40	0.92			5.80	0.19	54.00	6.52	5.49																	5.90	0.19	35.00	6.50	5.65			8.44	0.60	34.00	9.54	7.25			0.17	0.13	55.00	0.57	0.02			0.17	0.13	54.00	0.52	0.03			3.56	1.64	54.00	6.14	0.10										0.35	0.21	39.00	1.29	0.14			16.28	5.16	55.00	29.40	5.60																																						17.09	2.43	32.00	24.70	11.70			0.47	0.18	32.00	0.97	0.22		
70.00	6	Bothnian Sea	6.08	1.00	18.00	8.00	4.50			2.18	0.39	34.00	2.99	1.48			5.77	0.17	16.00	5.97	5.49																															0.22	0.20	18.00	0.65	0.04			0.26	0.12	18.00	0.58	0.08			3.11	2.09	18.00	6.19	0.05										0.30	0.11	16.00	0.62	0.14			15.76	5.65	18.00	25.10	5.30																																						18.12	2.82	17.00	22.34	12.42			0.41	0.18	17.00	0.71	0.18		
70.00	7	Bothnian Sea																																																																																																																																												
70.00	8	Bothnian Sea	5.78	0.83	31.00	7.30	3.70			2.45	0.46	30.00	3.97	1.57			5.73	0.13	23.00	6.00	5.53																															0.27	0.15	31.00	0.78	0.08			0.17	0.25	32.00	1.17	0.02			4.07	1.60	33.00	6.90	1.32										0.28	0.21	34.00	0.95	0.07			17.75	5.10	31.00	25.70	7.95																																						18.14	2.30	31.00	23.10	14.92			0.47	0.18	32.00	1.05	0.23		
70.00	9	Bothnian Sea	5.94	0.69	26.00	7.00	4.50			3.08	0.63	114.00	6.60	2.09			6.01	0.22	111.00	6.71	5.63			6.19	0.90	98.00	7.83	4.08			3.12	0.92	34.00	6.65	2.18			5.95	0.22	37.00	6.77	5.59			6.65	0.73	36.00	8.01	5.16			0.30	0.21	34.00	0.70	0.03			0.11	0.12	34.00	0.60	0.02			4.53	1.81	33.00	8.13	1.37										0.26	0.15	32.00	0.62	0.05			19.25	6.26	34.00	35.80	7.20																																						19.56	2.42	34.00	24.00	14.63			0.54	0.25	33.00	1.07	0.15		
70.00	10	Bothnian Sea								3.41	1.06	65.00	6.71	1.98			6.03	0.27	59.00	6.89	5.57			6.51	0.61	46.00	7.40	4.92																	6.99	0.60	19.00	7.75	5.60			0.49	0.19	19.00	0.79	0.17			0.07	0.04	19.00	0.20	0.03			4.58	1.29	19.00	6.76	2.52										0.32	0.20	22.00	0.90	0.07			21.63	6.09	18.00	33.40	9.60																																						18.84	2.14	18.00	23.55	15.13			0.68	0.23	18.00	1.00	0.32		
70.00	11	Bothnian Sea	6.89	1.06	20.00	9.00	5.00			4.02	1.14	45.00	6.22	2.28			5.87	0.30	40.00	6.97	5.43										4.24	1.25	68.00	6.96	2.30			5.90	0.29	68.00	7.00	5.37			7.21	0.67	67.00	8.49	5.47			0.38	0.19	78.00	1.11	0.09			0.07	0.04	78.00	0.29	0.03			4.15	1.43	78.00	8.34	1.94			3.90	1.17	31.00	6.21	2.46			0.21	0.13	40.00	0.68	0.05			17.74	6.31	78.00	39.80	9.00																								7.84	0.16	18.00	8.13	7.59										19.30	1.98	70.00	24.00	14.70			0.61	0.22	70.00	1.45	0.25		
70.00	12	Bothnian Sea								3.90	1.09	145.00	6.97	2.16			5.95	0.29	138.00	6.79	5.33			6.48	0.73	59.00	8.20	4.59			3.80	1.05	128.00	6.97	2.03			5.93	0.29	130.00	6.80	5.33			6.95	0.84	146.00	8.78	4.66			0.60	0.27	152.00	1.53	0.15			0.05	0.03	150.00	0.23	0.02			4.45	1.43	145.00	7.82	1.69			4.48	1.39	148.00	7.87	1.73			0.16	0.10	137.00	0.72	0.05			23.52	8.14	152.00	45.90	9.15										8.70	0.54	40.00	10.00	7.30										7.74	0.14	27.00	8.11	7.52			1.41	0.06	28.00	1.52	1.29			20.10	2.09	148.00	28.80	12.80			0.83	0.32	142.00	2.00	0.31		
75.00	1	Bothnian Sea																																																																																																																																												
75.00	2	Bothnian Sea																																																																																																																																												
75.00	3	Bothnian Sea																																																																																																																																												
75.00	5	Bothnian Sea																																																																																																																																												
75.00	6	Bothnian Sea																																																																																																																																												
75.00	8	Bothnian Sea																																																																																																																																												
75.00	9	Bothnian Sea																																																																																																																																												
75.00	10	Bothnian Sea																																																																																																																																												
75.00	11	Bothnian Sea																																																																																																																																												
75.00	12	Bothnian Sea																													3.47	0.83	28.00	6.67	2.42			5.74	0.25	26.00	6.22	5.35			6.42	1.12	29.00	8.45	4.91			0.75	0.28	19.00	1.32	0.33			0.07	0.05	19.00	0.20	0.03			5.17	1.56	19.00	7.28	2.85			5.22	1.56	19.00	7.42	2.93			0.17	0.08	19.00	0.30	0.05			33.59	7.98	19.00	43.80	18.30																																						21.09	2.57	19.00	25.00	15.10			1.14	0.30	19.00	1.63	0.65		
80.00	1	Bothnian Sea								3.40	0.50	57.00	4.70	2.37			5.83	0.23	54.00	6.25	5.36																								6.54	1.24	24.00	8.77	5.10			0.67	0.37	55.00	1.60	0.17			0.09	0.07	56.00	0.34	0.02			5.45	1.55	57.00	9.66	2.81										0.26	0.16	52.00	0.73	0.06			27.74	10.32	57.00	51.65	13.30																																						19.67	2.40	55.00	24.85	14.63			0.85	0.37	57.00	1.73	0.35		
80.00	2	Bothnian Sea	6.94	1.54	16.00	11.00	4.50			3.04	0.74	47.00	4.76	1.32	3.98	1.84	5.80	0.23	47.00	6.34	5.45	6.20	5.49																						6.38	0.64	22.00	7.52	5.33			0.69	0.33	47.00	1.50	0.26	1.25	0.30	0.09	0.06	47.00	0.26	0.02	0.22	0.02	5.48	1.32	47.00	8.55	3.58	7.42	3.77								0.24	0.14	44.00	0.67	0.06			28.72	9.02	47.00	47.00	15.45	44.21	17.00																																				19.77	1.97	46.00	23.98	15.84			0.86	0.35	47.00	1.69	0.40	1.51	0.46
80.00	3	Bothnian Sea								2.64	0.98	21.00	3.91	0.86			5.84	0.19	20.00	6.26	5.53																															0.63	0.27	22.00	1.25	0.32			0.09	0.05	23.00	0.21	0.02			5.47	1.03	23.00	7.68	3.77										0.25	0.13	22.00	0.56	0.08			26.27	8.48	22.00	41.85	13.90																																						20.20	2.43	24.00	25.49	16.90			0.81	0.28	24.00	1.50	0.39		
80.00	4	Bothnian Sea	5.78	1.35	27.00	8.90	3.00			2.45	0.93	65.00	3.86	0.70	3.70	0.97	5.80	0.20	63.00	6.28	5.49																								6.37	0.75	18.00	7.92	5.22			0.44	0.16	23.00	0.75	0.16			0.08	0.03	22.00	0.14	0.05			4.92	0.74	22.00	6.27	3.27										0.27	0.11	23.00	0.50	0.09			20.00	4.66	23.00	29.90	11.20																																						19.88	1.70	62.00	24.20	15.84			0.81	0.32	64.00	1.70	0.26		
80.00	5	Bothnian Sea	5.93	0.96	42.00	7.50	3.00			2.54	0.62	96.00	3.88	1.20			5.87	0.19	91.00	6.55	5.46																	5.93	0.19	33.00	6.55	5.60			7.20	1.17	45.00	8.83	5.08			0.30	0.17	49.00	0.69	0.02			0.15	0.12	48.00	0.58	0.03			4.70	1.30	48.00	7.04	0.87										0.38	0.19	39.00	1.00	0.12			19.51	4.99	49.00	31.80	9.00																																						19.98	2.69	72.00	25.84	13.30			0.82	0.36	73.00	1.61	0.21		
80.00	6	Bothnian Sea	6.03	0.93	34.00	8.00	4.50			2.63	0.58	73.00	3.84	1.50			5.87	0.18	56.00	6.24	5.52																								6.37	1.42	27.00	9.33	4.88			0.30	0.22	19.00	0.82	0.06			0.21	0.13	19.00	0.49	0.08			3.93	1.90	19.00	6.87	0.25										0.36	0.31	18.00	1.40	0.17			17.96	5.47	19.00	28.20	6.20																								7.74	0.23	16.00	8.14	7.45										21.17	2.99	58.00	29.77	13.70			0.94	0.47	59.00	1.94	0.22		
80.00	7	Bothnian Sea	5.71	1.05	22.00	7.75	4.00			2.77	0.57	46.00	3.84	1.49	3.73	1.99	5.87	0.18	41.00	6.28	5.57																								5.46	0.56	19.00	6.70	4.60																																																																																21.35	2.49	42.00	25.49	16.34			1.07	0.43	43.00	2.18	0.48		
80.00	8	Bothnian Sea	5.73	0.83	41.00	7.50	3.70			2.74	0.60	64.00	4.08	1.29			5.91	0.19	57.00	6.26	5.53																								5.95	0.89	28.00	7.35	4.55			0.43	0.21	36.00	0.95	0.15			0.12	0.18	37.00	0.95	0.02			5.38	1.54	38.00	8.66	1.71										0.29	0.20	37.00	1.05	0.07			20.85	5.96	35.00	38.80	8.60																																						21.07	2.71	63.00	27.04	15.63			0.91	0.46	64.00	2.43	0.29		
80.00	9	Bothnian Sea	5.82	0.69	36.00	7.00	4.00			3.17	0.63	123.00	5.82	1.51			6.11	0.23	120.00	6.75	5.51			5.87	0.92	85.00	7.14	3.06			3.23	0.73	27.00	5.82	2.47			6.10	0.23	29.00	6.79	5.82			5.97	0.84	40.00	7.57	4.41			0.40	0.21	30.00	0.77	0.04			0.07	0.05	30.00	0.20	0.02			5.40	1.62	29.00	7.71	0.94										0.28	0.13	29.00	0.65	0.06			22.09	6.51	30.00	35.70	7.40																																						21.50	2.73	58.00	28.00	15.13			0.91	0.46	59.00	2.11	0.15		
80.00	10	Bothnian Sea	6.55	1.32	22.00	9.00	4.00			3.27	0.80	76.00	6.32	2.15			6.10	0.27	71.00	6.96	5.60			6.14	0.72	41.00	7.22	4.27																	6.13	1.02	26.00	7.66	4.49			0.63	0.17	20.00	0.94	0.35			0.09	0.07	20.00	0.24	0.02			5.31	1.23	19.00	7.35	3.28										0.37	0.25	23.00	1.11	0.10			24.30	5.45	19.00	35.50	16.80																																						21.13	2.29	41.00	25.13	17.20			1.09	0.38	41.00	1.93	0.44		
80.00	11	Bothnian Sea	6.97	1.07	21.00	9.00	5.00			3.58	1.05	63.00	6.14	2.15			5.99	0.27	58.00	7.03	5.51										4.24	1.18	55.00	6.90	2.53			6.04	0.31	57.00	7.03	5.47			6.76	0.82	64.00	8.06	4.53			0.47	0.19	66.00	1.17	0.20			0.07	0.04	66.00	0.24	0.03			4.64	1.37	66.00	8.47	2.40			4.24	1.08	27.00	6.71	2.46			0.23	0.14	38.00	0.59	0.05			19.30	6.17	66.00	46.45	9.70																								7.73	0.16	19.00	7.93	7.40										20.28	1.92	79.00	26.27	15.56			0.76	0.29	80.00	1.93	0.31		
80.00	12	Bothnian Sea	6.61	1.30	19.00	9.00	4.00			3.73	0.97	160.00	6.33	2.16			6.08	0.29	153.00	6.82	5.40			6.07	0.68	60.00	8.09	4.88			3.73	0.95	116.00	6.30	2.16			6.09	0.28	119.00	6.84	5.48			6.61	0.84	145.00	8.76	4.64			0.73	0.29	168.00	1.74	0.18			0.06	0.05	166.00	0.28	0.02			5.22	1.64	163.00	9.00	2.10			4.87	1.37	132.00	7.75	2.13			0.19	0.14	155.00	0.91	0.05			26.81	8.68	167.00	50.56	11.10										9.33	1.19	55.00	12.70	7.30										7.67	0.12	39.00	7.95	7.47			1.44	0.05	34.00	1.54	1.35			20.82	2.16	163.00	31.00	13.50			0.95	0.33	158.00	2.10	0.38		
90.00	1	Bothnian Sea																																																																																																																																												
90.00	2	Bothnian Sea																																																																																																																																												
90.00	4	Bothnian Sea																																																																																																																																												
90.00	5	Bothnian Sea																																																																																																																																												
90.00	6	Bothnian Sea																																																																																																																																												
90.00	7	Bothnian Sea																																																																																																																																												
90.00	8	Bothnian Sea																																																																																																																																												
90.00	9	Bothnian Sea																																																																																																																																												
90.00	10	Bothnian Sea																																																																																																																																												
90.00	11	Bothnian Sea																																																																																																																																												
90.00	12	Bothnian Sea																																																																																																																																												
100.00	1	Bothnian Sea								3.52	0.54	27.00	4.63	2.67			5.99	0.25	24.00	6.45	5.56																															0.57	0.17	20.00	0.83	0.20			0.08	0.03	19.00	0.16	0.02			5.26	0.91	20.00	6.85	3.40										0.32	0.09	17.00	0.44	0.10			23.27	3.69	20.00	28.60	15.75																																						19.39	1.82	19.00	23.91	16.95			0.76	0.20	21.00	1.12	0.40		
100.00	2	Bothnian Sea																																																																																																																																												
100.00	3	Bothnian Sea																																																																																																																																												
100.00	4	Bothnian Sea	6.26	1.28	16.00	8.90	4.00			2.77	0.79	27.00	4.19	1.32	3.97	1.49	5.94	0.24	25.00	6.39	5.53																															0.61	0.20	22.00	1.06	0.33			0.09	0.03	21.00	0.15	0.05			5.58	0.67	21.00	6.71	4.43										0.36	0.12	22.00	0.55	0.17			23.96	5.18	22.00	33.50	16.45																																						20.11	1.66	22.00	24.31	16.86			0.80	0.22	23.00	1.18	0.42		
100.00	5	Bothnian Sea	6.15	0.89	30.00	8.00	4.50			2.70	0.51	55.00	3.96	1.69			6.03	0.22	52.00	6.58	5.51										2.85	0.43	17.00	3.70	2.06			6.08	0.20	28.00	6.58	5.78			7.21	0.80	33.00	8.66	5.22			0.49	0.25	48.00	1.31	0.09			0.13	0.10	47.00	0.47	0.03			5.92	1.14	47.00	8.88	2.44										0.50	0.30	37.00	1.38	0.17			23.85	6.37	48.00	51.50	12.75																																						18.99	1.84	33.00	23.05	13.85			0.72	0.20	33.00	1.14	0.30		
100.00	6	Bothnian Sea	6.08	1.00	18.00	8.00	4.50			2.74	0.43	33.00	3.53	1.81			6.03	0.23	19.00	6.36	5.67																															0.52	0.22	18.00	0.91	0.23			0.14	0.07	18.00	0.29	0.05			5.69	1.11	18.00	7.21	3.54										0.59	0.69	17.00	3.07	0.20			23.85	4.62	18.00	32.60	17.50																																						20.65	1.53	17.00	24.15	18.12			0.72	0.18	17.00	1.07	0.49		
100.00	7	Bothnian Sea																																																																																																																																												
100.00	8	Bothnian Sea	5.80	0.83	30.00	7.30	3.70			2.74	0.50	32.00	3.87	1.81			6.06	0.23	26.00	6.46	5.63																								6.97	0.66	19.00	7.91	5.89			0.62	0.21	32.00	1.15	0.36			0.12	0.10	32.00	0.51	0.03			5.92	1.39	33.00	8.81	2.80										0.47	0.29	34.00	1.07	0.11			23.91	5.51	32.00	37.13	10.47																																						20.61	1.97	30.00	23.85	16.82			0.82	0.20	30.00	1.34	0.50		
100.00	9	Bothnian Sea	5.97	0.69	21.00	7.00	4.50			3.34	0.68	78.00	5.58	1.95			6.29	0.24	75.00	6.77	5.70			5.86	0.78	59.00	6.94	4.12			3.56	0.72	24.00	5.58	2.56			6.30	0.24	24.00	6.82	5.95			6.41	0.92	24.00	8.34	4.78			0.56	0.20	26.00	0.92	0.12			0.12	0.09	26.00	0.38	0.02			5.91	1.69	26.00	10.54	2.57										0.46	0.26	25.00	0.96	0.06			24.24	9.89	26.00	64.80	13.45																																						20.85	2.12	26.00	26.60	17.10			0.81	0.29	26.00	1.51	0.33		
100.00	10	Bothnian Sea								3.42	0.86	44.00	5.79	2.17			6.26	0.30	39.00	7.07	5.67			6.05	0.57	25.00	7.11	5.00																	6.48	0.71	17.00	7.62	5.07			0.77	0.20	20.00	1.10	0.41			0.12	0.08	20.00	0.30	0.02			5.67	1.17	19.00	7.56	3.40										0.51	0.32	23.00	1.34	0.07			27.01	6.01	19.00	37.30	19.35																																						20.28	1.21	20.00	22.00	18.27			1.00	0.23	20.00	1.30	0.51		
100.00	11	Bothnian Sea	6.99	1.11	17.00	9.00	5.00			3.79	1.10	46.00	6.20	2.21			6.15	0.31	41.00	7.06	5.64										4.27	1.17	52.00	6.84	2.58			6.18	0.32	52.00	7.07	5.57			6.84	0.48	55.00	8.02	5.57			0.57	0.19	62.00	1.14	0.20			0.08	0.04	63.00	0.25	0.04			4.89	1.31	63.00	8.09	2.24			4.58	1.14	27.00	7.04	2.40			0.29	0.19	37.00	0.72	0.05			20.54	4.99	63.00	35.00	9.55																								7.73	0.10	17.00	7.88	7.55										20.42	1.72	59.00	25.73	16.38			0.80	0.21	59.00	1.46	0.42		
100.00	12	Bothnian Sea								3.77	0.95	132.00	6.29	2.16			6.26	0.28	125.00	6.88	5.47			5.86	0.48	53.00	7.27	4.82			3.73	0.94	116.00	6.37	2.13			6.25	0.27	116.00	6.86	5.57			6.43	0.61	131.00	8.36	4.95			0.79	0.23	135.00	1.37	0.26			0.06	0.04	133.00	0.23	0.02			5.18	1.31	130.00	8.26	2.60			5.23	1.31	130.00	8.32	2.67			0.17	0.11	123.00	0.64	0.05			27.11	6.98	135.00	42.15	12.40										8.80	0.50	40.00	10.40	7.75										7.65	0.08	28.00	7.87	7.46			1.46	0.06	28.00	1.57	1.31			21.45	2.12	132.00	28.30	14.20			1.02	0.26	128.00	1.75	0.51		
125.00	1	Bothnian Sea								3.76	0.65	34.00	4.76	1.43			6.24	0.19	32.00	6.52	5.82																								6.02	0.57	30.00	7.91	4.99			0.79	0.19	20.00	1.24	0.43			0.15	0.04	18.00	0.25	0.08			5.97	0.75	20.00	7.57	4.88										0.59	0.22	17.00	1.20	0.30			27.98	4.70	19.00	38.00	22.20																																						20.12	1.34	20.00	22.27	16.98			0.99	0.20	18.00	1.35	0.68		
125.00	2	Bothnian Sea																																																																																																																																												
125.00	3	Bothnian Sea																																																																																																																																												
125.00	4	Bothnian Sea	6.26	1.28	16.00	8.90	4.00			3.28	0.69	22.00	4.62	1.83			6.10	0.25	20.00	6.45	5.63																															0.77	0.21	22.00	1.11	0.33			0.12	0.04	21.00	0.22	0.05			6.12	0.60	21.00	7.13	4.74										0.55	0.24	22.00	1.16	0.29			28.18	6.73	22.00	40.20	17.40																																						20.83	1.58	21.00	25.69	18.84			0.94	0.23	21.00	1.40	0.44		
125.00	5	Bothnian Sea	6.17	0.92	23.00	8.00	4.50			3.11	0.62	33.00	4.46	1.80			6.13	0.22	31.00	6.61	5.58																	6.18	0.21	19.00	6.60	5.91			6.94	0.82	25.00	8.64	5.83			0.64	0.23	33.00	1.06	0.25			0.12	0.08	32.00	0.40	0.02			6.42	0.95	33.00	8.34	4.15										0.61	0.40	27.00	2.18	0.21			26.84	5.50	32.00	34.42	12.90																																						20.13	1.50	29.00	23.80	16.60			0.93	0.23	29.00	1.33	0.50		
125.00	6	Bothnian Sea	6.07	0.99	18.00	8.00	4.50			3.11	0.40	21.00	3.66	2.19																																						0.90	0.30	17.00	1.31	0.36			0.22	0.14	17.00	0.68	0.04			6.75	0.76	17.00	7.74	5.57										0.92	0.50	16.00	2.15	0.24			29.44	6.58	17.00	47.60	20.90																																						23.00	3.75	16.00	35.92	19.77									
125.00	7	Bothnian Sea																																																																																																																																												
125.00	8	Bothnian Sea	5.79	0.82	28.00	7.30	3.70			2.92	0.54	28.00	4.58	1.97			6.19	0.24	20.00	6.57	5.66																								6.65	0.85	21.00	7.71	4.88			0.90	0.31	30.00	1.54	0.33			0.20	0.12	31.00	0.45	0.03			6.41	1.66	32.00	9.38	1.67										0.87	0.51	31.00	2.19	0.16			27.45	7.21	30.00	44.55	9.10																																						21.52	2.30	30.00	25.42	16.42			1.10	0.31	28.00	1.60	0.49		
125.00	9	Bothnian Sea								3.31	0.71	36.00	5.43	2.03			6.37	0.25	33.00	6.85	5.90			5.58	0.64	23.00	6.64	4.59																	6.40	0.80	18.00	7.37	4.81			0.87	0.15	16.00	1.13	0.54										6.03	1.47	17.00	8.00	2.65																	25.41	6.63	16.00	38.20	13.80																																						21.06	1.46	16.00	23.90	19.10			1.06	0.20	16.00	1.31	0.67		
125.00	10	Bothnian Sea								3.38	0.68	30.00	4.98	2.46			6.32	0.30	26.00	7.13	5.77																								6.12	0.78	16.00	7.21	4.84			0.92	0.26	19.00	1.31	0.33			0.16	0.11	19.00	0.35	0.02			5.98	1.01	18.00	7.57	4.11										0.69	0.43	21.00	1.61	0.07			30.33	7.85	18.00	43.45	16.60																																						20.95	1.44	19.00	24.10	19.13			1.18	0.33	19.00	2.02	0.64		
125.00	11	Bothnian Sea								3.67	1.02	33.00	6.15	2.37			6.25	0.32	28.00	7.11	5.74										4.01	1.25	31.00	6.81	2.52			6.24	0.35	33.00	7.11	5.66			6.68	0.48	40.00	7.96	5.77			0.68	0.23	44.00	1.24	0.21			0.10	0.07	44.00	0.37	0.02			5.36	1.42	43.00	8.14	2.39			5.12	1.28	19.00	7.22	2.45			0.50	0.33	31.00	1.08	0.05			22.62	5.71	44.00	33.00	10.20																																						20.93	1.37	43.00	24.10	17.60			0.95	0.32	41.00	1.84	0.53		
125.00	12	Bothnian Sea								3.66	0.95	103.00	6.34	2.14			6.36	0.25	97.00	6.96	5.77			5.56	0.49	41.00	6.59	4.60			3.73	0.99	106.00	6.35	2.13			6.39	0.28	110.00	6.98	5.88			6.06	0.59	122.00	7.37	4.70			0.93	0.25	122.00	1.45	0.50			0.07	0.06	122.00	0.41	0.02			5.64	1.40	117.00	8.60	2.77			5.69	1.39	118.00	8.64	2.83			0.20	0.21	113.00	1.52	0.05			31.13	7.54	124.00	47.10	12.70										8.93	0.54	37.00	10.60	8.10										7.62	0.08	25.00	7.77	7.43			1.49	0.06	25.00	1.61	1.36			22.11	2.18	121.00	29.90	14.10			1.22	0.32	117.00	1.91	0.62		
150.00	1	Bothnian Sea								3.51	0.51	31.00	4.54	2.68			6.18	0.17	29.00	6.46	5.87																															0.96	0.30	29.00	1.40	0.49			0.10	0.05	28.00	0.25	0.04			6.83	1.20	30.00	8.80	4.98										0.32	0.20	26.00	1.00	0.07			35.45	8.95	29.00	49.10	20.80																																						21.20	1.89	28.00	24.49	17.27			1.17	0.32	29.00	1.70	0.71		
150.00	2	Bothnian Sea								3.38	0.56	25.00	4.74	2.55			6.15	0.17	25.00	6.40	5.81																															0.96	0.27	26.00	1.38	0.57	1.33	0.62	0.07	0.03	25.00	0.14	0.03			7.11	1.20	26.00	9.10	5.27	8.66	5.30								0.24	0.15	23.00	0.54	0.09			37.48	6.81	25.00	46.30	23.25																																						21.29	1.82	24.00	25.06	17.90			1.14	0.30	26.00	1.66	0.74	1.57	0.76
150.00	3	Bothnian Sea																																																																																																																																												
150.00	4	Bothnian Sea								3.39	0.56	32.00	4.66	2.23			6.12	0.19	30.00	6.45	5.70																																																																																																												21.47	1.85	29.00	26.26	17.71			1.09	0.32	31.00	1.65	0.61		
150.00	5	Bothnian Sea	5.75	1.03	19.00	7.50	3.00			3.36	0.53	37.00	4.27	2.01			6.13	0.17	37.00	6.45	5.64																															0.68	0.19	19.00	1.05	0.26			0.14	0.08	19.00	0.42	0.05			6.52	0.81	19.00	8.30	5.10																	29.11	4.18	19.00	38.50	21.00																																						21.26	1.82	36.00	25.13	16.91			1.11	0.29	37.00	1.74	0.67		
150.00	6	Bothnian Sea	5.95	0.90	17.00	7.95	4.50			3.40	0.47	35.00	4.25	2.23			6.16	0.17	27.00	6.45	5.78																																																																																																												22.56	1.72	28.00	25.38	19.38			1.25	0.34	30.00	2.15	0.80		
150.00	7	Bothnian Sea								3.35	0.57	26.00	4.30	2.25	4.21	2.44	6.16	0.17	23.00	6.46	5.81																																																																																																												22.07	1.32	23.00	24.59	20.00			1.28	0.28	24.00	1.91	0.80		
150.00	8	Bothnian Sea	5.89	0.66	22.00	7.30	4.60			3.23	0.60	31.00	4.27	2.08			6.15	0.18	28.00	6.45	5.72																															1.00	0.38	17.00	1.88	0.52			0.23	0.16	17.00	0.49	0.05			7.35	0.61	17.00	8.46	6.34										0.87	0.67	17.00	1.93	0.07			32.37	4.17	17.00	43.40	25.80																																						22.59	2.04	32.00	26.59	16.70			1.28	0.33	32.00	1.92	0.79		
150.00	9	Bothnian Sea								3.29	0.54	33.00	4.17	2.04			6.22	0.15	31.00	6.46	5.91																																																																																																												22.48	1.34	21.00	25.63	20.13			1.26	0.34	21.00	1.79	0.75		
150.00	10	Bothnian Sea								3.19	0.51	26.00	4.09	2.24			6.22	0.17	23.00	6.45	5.81																																																																																																												22.14	1.81	20.00	24.84	19.24			1.30	0.26	20.00	1.68	0.79		
