depth	month	area_tag	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p
15.00	10	Arkona Basin	7.39	1.11	9	9.00	6.00			12.41	1.52	59	16.50	7.81			7.96	0.55	56	10.16	7.23			6.64	0.29	29	7.10	5.80			12.45	1.33	48	14.66	9.52			7.90	0.58	45	10.40	7.25			6.93	0.24	54	7.42	6.09			0.32	0.14	54	0.70	0.11			0.07	0.05	53	0.23	0.02			0.21	0.24	40	1.46	0.10			0.23	0.25	52	1.69	0.07			0.30	0.23	54	1.23	0.05			10.38	2.88	54	16.90	3.40			2.42	0.88	45	4.90	0.10			7.04	0.67	11	8.10	5.80					0					8.15	0.05	7	8.22	8.08			1.60	0.04	7	1.64	1.53			19.90	1.57	54	25.20	16.70			0.74	0.19	54	1.07	0.40		
15.00	11	Arkona Basin	6.89	1.39	18	9.00	3.50			9.57	1.20	53	12.77	7.16			8.16	0.53	50	10.33	7.23			7.13	0.17	30	7.40	6.62			9.38	1.17	57	12.78	7.06			8.33	1.21	55	16.21	7.29			7.41	0.27	64	7.86	6.22			0.37	0.13	63	0.69	0.13			0.26	0.15	63	0.88	0.05			0.55	0.60	63	3.57	0.10			0.78	0.60	54	2.26	0.13			0.31	0.26	54	1.23	0.05			9.27	3.60	64	18.00	1.20			3.05	1.15	49	6.90	1.10			6.29	1.31	12	7.40	2.40					0					8.13	0.07	14	8.28	8.05			1.61	0.04	9	1.63	1.54			20.01	1.62	64	25.40	17.30			0.79	0.18	64	1.29	0.40		
15.00	12	Arkona Basin	8.44	1.74	9	10.00	6.00			6.76	0.98	59	8.80	3.89			8.34	0.93	57	13.83	7.31			7.63	0.25	28	8.00	7.07			6.48	1.10	51	8.77	3.72			8.43	1.09	50	13.92	7.32			7.98	0.31	58	8.86	7.52			0.50	0.11	59	0.80	0.28			0.47	0.33	59	1.51	0.02			1.77	0.79	59	3.79	0.48			2.27	0.89	57	5.20	0.79			0.28	0.22	51	1.10	0.05			9.48	3.07	59	17.50	2.90			1.60	0.55	45	2.80	0.40			7.12	0.53	15	7.90	6.20					0					8.16	0.17	9	8.60	8.06			1.63	0.04	9	1.69	1.57			21.00	1.83	57	27.40	17.60			0.83	0.18	58	1.23	0.48		
20.00	1	Arkona Basin	10.18	1.85	11	13.00	7.00			3.71	1.34	59	6.88	0.78			8.94	1.88	56	18.60	7.06			8.33	0.42	23	9.25	7.42			3.59	1.25	48	6.88	1.09			8.92	1.87	55	18.60	7.39			8.50	0.33	63	9.16	7.50			0.61	0.15	63	1.03	0.30			0.31	0.26	63	0.93	0.02			3.47	1.11	63	6.86	1.76			3.59	1.04	56	6.58	2.03			0.20	0.18	62	1.03	0.05			11.79	2.72	63	17.90	5.10			0.97	0.46	43	2.40	0.15			6.49	1.75	13	7.90	0.95					0					8.15	0.04	11	8.22	8.10			1.62	0.03	9	1.66	1.57			21.45	2.03	59	29.90	17.30			0.92	0.20	59	1.77	0.52		
20.00	2	Arkona Basin	10.23	2.53	11	15.00	7.50			2.83	1.11	83	5.62	-0.27			8.92	2.03	78	17.16	7.12			8.69	0.35	37	9.29	8.08			2.59	1.17	69	5.67	-0.45			9.13	2.39	75	17.35	7.09			8.82	0.36	83	9.74	7.62			0.62	0.13	83	1.13	0.34			0.29	0.19	83	0.81	0.07			3.93	1.55	82	12.55	1.37			4.22	1.64	82	12.73	1.60			0.24	0.16	82	0.85	0.05			12.45	2.42	83	19.10	6.30			0.99	0.43	37	1.80	0.10			7.58	0.59	9	8.60	6.70					0					8.11	0.01	9	8.13	8.09			1.63	0.05	10	1.74	1.57			21.82	1.90	83	27.90	18.90			0.91	0.18	83	1.55	0.55		
20.00	3	Arkona Basin	8.52	2.14	21	13.50	6.00			2.83	1.19	66	5.33	-0.15			8.09	0.58	59	9.93	6.90			8.87	0.32	29	9.47	8.15			2.51	1.16	65	4.49	-0.34			8.43	1.39	71	16.75	6.91			9.09	0.42	81	10.37	7.95			0.54	0.19	72	0.83	0.03			0.23	0.15	72	0.59	0.02			3.11	1.80	64	7.98	0.10			3.01	2.09	68	8.49	0.10			0.25	0.17	62	0.93	0.05			12.23	4.22	72	19.40	0.30			2.85	2.01	45	11.20	0.30			7.64	1.05	14	10.50	6.30					0					8.16	0.05	12	8.27	8.09			1.60	0.04	11	1.66	1.54			21.47	2.81	63	34.10	17.50			0.89	0.18	63	1.24	0.32		
20.00	4	Arkona Basin	8.06	2.40	18	13.00	4.00			4.24	1.39	55	6.50	0.86			8.10	0.77	54	11.75	7.25			8.76	0.66	26	10.01	7.08			3.95	1.26	46	6.28	0.91			8.05	0.67	49	10.46	7.33			9.03	0.54	59	10.24	7.79	9.97	8.20	0.27	0.16	59	0.62	0.03	0.58	0.06	0.04	0.05	59	0.40	0.02	0.10	0.02	0.31	0.35	20	1.31	0.10			0.19	0.27	57	1.45	0.10			0.22	0.11	59	0.61	0.05	0.42	0.08	7.02	3.87	59	16.40	0.20	13.57	1.74	2.80	2.40	47	10.43	0.50			7.36	0.81	14	9.20	6.20					0					8.28	0.07	10	8.43	8.19			1.61	0.03	11	1.64	1.55			19.12	2.49	59	29.70	16.30	24.39	16.67	0.69	0.21	59	1.06	0.31	1.03	0.37
20.00	5	Arkona Basin	7.89	2.57	22	14.00	4.00			7.07	1.49	52	10.22	3.16	9.40	5.22	7.90	0.77	48	12.60	7.33			8.19	0.34	20	8.74	7.70			6.66	1.66	39	10.26	2.86			7.89	0.77	42	12.29	7.36			8.27	0.39	52	8.95	7.21	8.82	7.67	0.25	0.16	52	0.58	0.02	0.55	0.03	0.03	0.01	51	0.07	0.02			0.12	0.05	19	0.31	0.10			0.11	0.04	46	0.37	0.10			0.23	0.13	49	0.85	0.06			8.38	3.77	52	16.00	2.30	15.29	3.27	1.57	1.02	40	4.70	0.20			6.63	1.80	10	9.30	2.30					0					8.32	0.10	10	8.52	8.22			1.62	0.03	6	1.66	1.57			18.68	1.92	50	24.30	12.80			0.66	0.22	50	1.10	0.27		
20.00	6	Arkona Basin	6.61	1.00	22	8.00	5.00			9.77	2.61	53	14.64	4.80			7.75	0.39	51	9.18	7.23			7.49	0.82	20	10.03	6.61			9.07	2.69	47	14.54	4.49			7.92	1.06	50	14.30	7.25			7.50	0.50	57	8.89	6.45			0.27	0.13	58	0.70	0.10	0.50	0.13	0.02	0.01	58	0.05	0.02	0.04	0.02	0.10	0.01	15	0.15	0.10			0.10	0.01	53	0.14	0.10			0.18	0.12	54	0.64	0.05			9.31	2.65	58	17.50	3.50	14.66	6.18	1.96	1.03	41	5.70	0.60			7.09	0.72	12	8.40	6.10					0					8.25	0.09	8	8.37	8.14			1.63	0.06	7	1.74	1.55			19.42	1.97	55	25.10	14.60			0.67	0.20	55	1.11	0.36		
20.00	7	Arkona Basin	6.25	0.88	16	8.00	5.00			11.73	3.39	52	17.28	3.95			8.07	1.00	50	13.43	7.06			6.53	0.69	22	7.81	5.20			10.77	3.50	41	17.29	3.94			7.99	0.82	49	12.50	7.17			6.66	0.63	55	7.99	5.18	7.60	5.50	0.31	0.15	55	0.67	0.02	0.56	0.08	0.04	0.06	54	0.44	0.02			0.23	0.37	14	1.49	0.10			0.14	0.22	53	1.57	0.10			0.22	0.14	54	0.80	0.05			9.76	2.36	55	16.10	5.30	14.06	6.00	1.75	0.94	43	4.30	0.55			7.08	0.36	9	7.60	6.50					0					8.10	0.10	10	8.24	7.95			1.61	0.04	9	1.66	1.56			19.45	1.55	54	23.10	16.40			0.71	0.21	54	1.21	0.31		
20.00	8	Arkona Basin	5.90	1.42	30	9.00	2.50			13.64	3.52	58	19.10	6.17			8.04	1.22	54	14.43	7.15			5.94	0.53	18	7.20	4.90			13.04	3.37	48	18.23	5.57			8.31	2.15	54	20.65	7.20			5.81	0.91	60	7.32	1.52			0.33	0.19	60	0.81	0.02			0.07	0.09	60	0.50	0.02			0.28	0.29	24	1.21	0.10			0.20	0.29	56	1.59	0.10			0.34	0.35	56	2.02	0.05			11.41	4.09	60	33.40	4.70			1.50	0.70	46	3.60	0.30			7.07	0.74	11	8.00	5.90					0					8.01	0.11	9	8.23	7.82			1.60	0.03	9	1.66	1.55			19.70	1.58	56	23.30	16.80			0.70	0.21	56	1.12	0.31		
20.00	9	Arkona Basin	5.73	0.65	11	7.00	5.00			15.03	1.93	57	18.10	8.49			8.00	1.11	53	15.34	6.97			6.18	0.43	27	6.70	5.10			14.29	2.09	46	17.45	7.94			8.01	1.12	50	14.96	7.19			6.30	0.46	61	6.97	4.30			0.27	0.15	59	0.71	0.08			0.04	0.04	59	0.27	0.02			0.20	0.37	28	2.05	0.10			0.16	0.30	52	2.20	0.10			0.20	0.14	58	0.77	0.05			10.70	2.77	59	16.90	4.50			2.02	0.78	44	4.70	0.60			6.63	0.46	12	7.30	6.00					0					8.16	0.09	8	8.26	7.95			1.61	0.02	7	1.65	1.58			20.14	1.66	58	23.20	14.20			0.72	0.18	58	1.13	0.39		
20.00	10	Arkona Basin	7.39	1.11	9	9.00	6.00			12.28	1.52	59	15.17	7.46			8.13	0.74	56	11.20	7.28			6.49	0.48	29	7.00	4.97			11.95	1.58	41	14.67	6.04			8.05	0.77	45	11.53	7.27			6.79	0.36	53	7.23	5.06			0.35	0.17	55	0.91	0.11			0.09	0.07	55	0.31	0.02			0.31	0.31	44	1.45	0.10			0.34	0.36	53	1.66	0.08			0.35	0.28	54	1.64	0.05			10.82	3.15	55	19.90	3.40			2.03	0.99	45	4.40	0.20			7.09	0.67	11	8.30	5.80					0					8.13	0.05	7	8.21	8.08			1.60	0.05	6	1.66	1.54			19.65	1.52	53	22.90	15.40			0.76	0.21	53	1.27	0.41		
20.00	11	Arkona Basin	6.89	1.39	18	9.00	3.50			9.64	1.25	53	13.09	7.20			8.33	0.85	50	12.86	7.41			7.06	0.27	30	7.40	6.22			9.18	0.91	48	11.57	7.21			8.53	1.53	56	17.39	7.45			7.35	0.31	65	7.88	5.86			0.38	0.13	65	0.69	0.13			0.28	0.18	65	1.02	0.06			0.57	0.64	65	3.96	0.10			0.83	0.65	55	2.63	0.10			0.34	0.25	55	1.41	0.05			9.51	3.59	65	18.90	1.20			2.80	1.13	49	5.20	0.60			6.14	1.26	12	7.00	2.40					0					8.13	0.07	14	8.27	8.03			1.61	0.04	9	1.65	1.54			20.05	1.72	64	25.70	17.00			0.79	0.20	64	1.46	0.40		
20.00	12	Arkona Basin	8.44	1.74	9	10.00	6.00			6.80	1.00	58	8.80	3.54			8.58	1.32	57	15.66	7.31			7.59	0.24	28	7.94	6.92			6.42	1.19	40	8.78	3.49			8.98	2.63	49	23.63	7.32			7.90	0.33	59	8.73	7.16			0.52	0.14	60	0.98	0.28			0.49	0.31	59	1.48	0.03			1.92	1.25	60	9.10	0.51			2.44	1.33	58	9.61	0.82			0.31	0.25	52	1.22	0.06			9.80	3.09	60	19.30	2.90			1.39	0.50	44	2.40	0.40			7.09	0.58	15	8.20	6.20					0					8.15	0.18	9	8.59	8.02			1.68	0.14	9	2.04	1.60			21.17	2.22	57	27.90	18.00			0.85	0.17	58	1.24	0.47		
30.00	1	Arkona Basin	10.18	1.85	11	13.00	7.00			3.93	1.50	57	6.88	0.89			9.64	2.26	54	17.68	7.42			8.22	0.51	22	9.32	7.17			3.87	1.36	48	6.90	0.90			9.39	2.13	51	18.36	7.44			8.31	0.45	59	9.16	7.28			0.64	0.14	59	0.90	0.32			0.36	0.31	59	1.19	0.02			3.78	1.25	59	7.96	1.76			4.01	1.29	54	9.15	2.39			0.23	0.25	58	1.51	0.05			12.22	2.83	59	17.60	5.10			0.72	0.39	30	2.00	0.10			6.46	1.74	13	7.80	0.95					0					8.13	0.04	10	8.20	8.08			1.66	0.07	9	1.80	1.58			21.27	1.80	55	25.11	17.30			0.93	0.18	55	1.27	0.49		
30.00	2	Arkona Basin	10.50	2.49	10	15.00	7.50			2.88	1.08	62	5.83	-0.27			8.83	1.38	57	15.47	7.13			8.58	0.37	27	9.11	7.80			2.56	1.16	53	4.31	-0.43			8.67	1.12	56	12.54	7.09			8.75	0.40	63	9.74	7.58			0.64	0.13	63	1.13	0.34			0.35	0.25	63	0.96	0.08			4.09	1.14	63	6.90	1.34			4.44	1.31	63	7.62	1.66			0.20	0.09	61	0.47	0.05			12.59	2.32	63	19.20	8.30			0.62	0.24	25	1.20	0.20			7.47	0.70	9	8.70	6.50					0					8.08	0.04	9	8.13	8.01			1.66	0.05	10	1.74	1.59			21.72	2.08	61	27.30	18.10			0.92	0.19	62	1.55	0.56		
30.00	3	Arkona Basin	8.52	2.14	21	13.50	6.00			2.71	1.19	65	5.34	-0.24			8.98	1.71	58	14.86	6.90			8.62	0.48	29	9.33	7.40			2.55	1.15	68	4.91	-0.27			9.22	2.11	69	19.07	6.92			8.84	0.45	77	10.25	8.01			0.57	0.17	68	0.93	0.16			0.32	0.22	68	0.98	0.02			3.55	2.15	65	11.41	0.10			3.74	2.39	65	11.94	0.10			0.29	0.17	59	0.89	0.05			12.62	3.90	67	19.55	3.20			2.22	2.31	33	10.30	0.10			7.36	1.04	14	10.40	6.20					0					8.14	0.06	11	8.27	8.07			1.64	0.07	11	1.77	1.55			21.94	3.04	60	32.10	16.70			0.89	0.17	60	1.22	0.40		
30.00	4	Arkona Basin	8.06	2.40	18	13.00	4.00			3.96	1.45	55	6.77	1.00			9.11	1.84	54	15.70	7.52			8.33	0.71	26	9.40	6.56			3.63	1.32	48	6.49	0.58			9.25	1.90	48	15.30	7.56			8.65	0.63	57	9.77	6.96			0.31	0.17	58	0.72	0.09	0.64	0.11	0.06	0.09	58	0.51	0.02	0.24	0.02	0.88	1.81	24	8.31	0.10			0.48	1.32	56	8.82	0.10			0.28	0.21	58	1.07	0.05	0.86	0.11	7.24	3.56	58	15.00	0.40	13.51	2.00	1.87	1.03	33	4.30	0.40			7.26	0.81	14	8.60	6.20					0					8.17	0.11	9	8.35	7.96			1.68	0.07	11	1.86	1.61			18.95	2.60	58	30.90	13.70	23.04	16.64	0.72	0.22	58	1.18	0.33	1.02	0.40
30.00	5	Arkona Basin	7.98	2.60	21	14.00	4.00			5.84	1.59	50	9.14	2.00	8.71	3.46	8.46	0.88	47	11.16	7.37			7.86	0.35	20	8.51	7.10			5.67	1.72	39	9.59	2.24			8.44	0.95	40	11.82	7.37			7.98	0.48	50	8.94	6.56	8.65	7.22	0.31	0.16	50	0.70	0.02	0.58	0.07	0.03	0.01	49	0.08	0.02			0.21	0.32	17	1.43	0.10			0.11	0.02	45	0.21	0.10			0.30	0.15	47	1.00	0.08			8.13	3.71	50	15.90	1.30	14.56	2.77	0.75	0.42	29	2.00	0.20			6.64	1.79	10	9.00	2.20					0					8.17	0.11	8	8.26	7.95			1.65	0.07	5	1.76	1.59			18.32	1.70	48	22.60	13.70			0.67	0.21	48	1.15	0.32		
30.00	6	Arkona Basin	6.65	1.04	20	8.00	5.00			7.79	2.01	51	11.71	3.84			8.53	1.11	50	11.73	7.29			7.05	0.64	20	9.41	6.40			7.64	1.94	46	11.64	3.87			8.57	1.44	47	14.41	7.29			7.17	0.70	55	8.39	4.89	8.03	5.83	0.33	0.14	55	0.72	0.12	0.59	0.16	0.04	0.08	55	0.60	0.02	0.08	0.02	0.22	0.33	19	1.41	0.10			0.16	0.21	52	1.43	0.10			0.23	0.16	51	0.78	0.05			9.14	2.87	55	16.70	3.40	14.27	5.34	0.99	0.57	30	2.55	0.10			6.97	0.70	12	8.00	6.20					0					8.11	0.08	7	8.20	8.00			1.65	0.05	6	1.70	1.58			18.09	1.34	52	21.50	14.40			0.68	0.21	52	1.10	0.34		
30.00	7	Arkona Basin	6.27	0.90	15	8.00	5.00			9.62	2.91	51	16.10	3.75			9.11	1.41	49	12.97	7.31			6.02	0.91	22	8.37	4.81			9.11	2.73	43	15.84	3.77			8.99	1.20	48	12.17	7.29			6.09	0.58	54	7.33	5.08	7.10	5.25	0.46	0.19	54	0.94	0.03	0.75	0.19	0.12	0.14	54	0.69	0.02	0.37	0.02	0.40	0.51	33	2.06	0.10			0.38	0.49	52	2.19	0.10			0.29	0.21	53	1.05	0.05			10.95	3.06	54	17.10	5.00	16.17	5.86	0.70	0.40	31	2.10	0.30			7.04	0.35	9	7.50	6.60					0					7.93	0.09	9	8.04	7.79			1.65	0.06	9	1.74	1.57			18.21	1.21	53	20.90	15.50			0.80	0.24	53	1.32	0.30		
30.00	8	Arkona Basin	6.18	1.26	25	9.00	3.00			9.92	2.63	55	16.37	4.48			8.88	1.27	51	14.54	7.26			5.51	0.78	18	6.98	4.30			9.78	2.59	45	15.44	5.04			8.97	1.32	47	14.51	7.33			5.40	1.06	53	7.11	1.36			0.54	0.18	54	0.95	0.04			0.19	0.16	54	0.88	0.02			0.71	0.84	49	3.28	0.10			0.81	0.86	51	3.58	0.10			0.50	0.46	52	1.92	0.07			13.48	3.25	54	23.90	7.10			0.50	0.28	28	1.45	0.10			7.26	0.72	10	8.00	6.10					0					7.83	0.08	9	7.97	7.69			1.64	0.04	9	1.69	1.56			19.04	1.89	53	23.75	15.80			0.87	0.20	53	1.30	0.52		
30.00	9	Arkona Basin	5.73	0.65	11	7.00	5.00			12.59	2.92	56	17.59	4.76			9.35	2.01	53	18.70	7.15			5.26	0.84	27	6.72	3.93			12.37	2.98	49	17.51	5.40			9.36	2.03	48	18.93	7.25			5.35	0.79	59	6.76	3.75			0.54	0.21	57	0.93	0.12			0.12	0.12	57	0.78	0.02			1.10	0.98	52	4.54	0.10			1.15	1.03	52	4.57	0.10			0.49	0.60	56	2.74	0.05			13.45	3.63	57	21.60	4.60			0.45	0.38	34	1.40	0.10			6.91	0.50	12	7.60	6.00					0					7.85	0.14	8	8.07	7.69			1.65	0.05	7	1.75	1.62			19.23	1.98	56	24.30	14.50			0.89	0.24	56	1.53	0.40		
30.00	10	Arkona Basin	7.39	1.11	9	9.00	6.00			12.03	2.18	59	15.62	5.96			9.56	2.12	56	16.20	7.40			6.00	0.81	29	7.01	3.80			11.91	2.28	46	15.60	5.74			9.37	2.23	45	16.08	7.36			6.17	0.83	57	7.42	3.14			0.51	0.21	55	1.09	0.14			0.14	0.11	55	0.66	0.02			0.97	0.86	51	3.86	0.10			1.04	0.90	53	4.10	0.10			0.66	0.56	54	2.35	0.05			12.85	3.28	55	20.80	4.50			1.31	1.09	34	3.50	0.10			7.04	0.76	11	8.60	5.80					0					8.01	0.14	7	8.17	7.78			1.66	0.11	7	1.84	1.54			19.80	1.75	53	25.10	15.80			0.88	0.23	53	1.35	0.41		
30.00	11	Arkona Basin	7.22	1.03	16	9.00	5.00			10.24	1.35	54	13.96	7.15			9.92	2.33	51	16.50	7.64			6.52	0.60	30	7.30	5.28			10.04	1.28	52	13.63	7.17			10.00	2.54	55	16.97	7.63			6.80	0.87	62	7.82	3.26			0.51	0.22	63	1.40	0.13			0.31	0.19	63	1.03	0.06			1.21	1.26	63	6.55	0.10			1.51	1.17	55	5.54	0.10			0.70	0.52	54	2.15	0.05			11.89	4.95	63	30.10	1.40			1.65	1.15	33	4.60	0.10			6.13	1.24	12	7.40	2.50					0					8.08	0.10	12	8.21	7.89			1.67	0.08	9	1.79	1.54			20.14	1.69	63	24.40	16.40			0.88	0.24	63	1.64	0.39		
30.00	12	Arkona Basin	8.44	1.74	9	10.00	6.00			7.27	1.09	57	9.41	5.11			9.44	2.15	56	17.38	7.31			7.31	0.43	28	7.95	6.08			7.10	1.42	44	10.67	4.08			9.53	2.08	48	17.21	7.32			7.61	0.59	56	8.65	5.63			0.57	0.16	57	1.04	0.27			0.51	0.29	57	1.34	0.02			2.10	1.05	57	4.87	0.50			2.63	1.08	55	5.44	0.78			0.39	0.32	51	1.64	0.05			11.04	3.38	57	20.20	2.80			1.03	0.55	33	2.60	0.20			6.91	0.56	15	7.90	6.20					0					8.12	0.20	8	8.56	7.91			1.70	0.04	7	1.77	1.62			21.17	2.09	55	27.20	17.60			0.90	0.21	55	1.33	0.44		
40.00	1	Arkona Basin	10.18	1.85	11	13.00	7.00			5.02	1.82	57	9.14	1.18			14.48	4.09	54	23.51	7.51			6.90	1.23	22	8.72	3.92			5.44	1.89	56	9.31	1.13			15.54	3.88	58	23.57	7.53			6.97	1.00	59	8.79	4.09			0.85	0.20	59	1.31	0.47			0.47	0.34	59	1.34	0.02			5.85	1.72	59	9.64	2.70			6.20	1.68	54	10.41	2.77			0.41	0.35	58	1.36	0.05			15.74	4.64	59	30.50	8.00			0.33	0.18	30	0.80	0.10			5.87	1.66	13	7.70	0.75					0					8.01	0.05	10	8.11	7.95			1.81	0.05	9	1.89	1.72			22.05	2.05	55	26.75	18.30			1.16	0.28	54	2.23	0.69		
40.00	2	Arkona Basin	10.50	2.49	10	15.00	7.50			3.51	1.32	58	6.50	0.22			12.91	3.59	55	20.94	7.13			7.81	0.66	24	8.91	6.55			3.47	1.54	60	6.93	0.15			13.72	4.05	62	23.40	7.13			7.77	0.81	63	9.57	5.94			0.77	0.15	63	1.25	0.47			0.36	0.30	63	1.23	0.04			6.08	1.90	63	10.31	2.53			6.45	2.02	63	10.60	2.67			0.34	0.24	62	1.24	0.05			14.46	2.80	63	21.50	7.40			0.30	0.14	24	0.60	0.10			6.52	0.60	9	7.40	5.60					0					8.02	0.05	9	8.08	7.89			1.83	0.05	10	1.90	1.74			22.86	2.92	62	35.10	18.40			1.06	0.20	62	1.65	0.66		
40.00	3	Arkona Basin	8.52	2.14	21	13.50	6.00			2.95	1.22	63	5.98	-0.03			12.60	3.29	58	19.62	7.29			8.03	0.60	29	9.05	6.85			3.05	1.21	75	5.96	-0.10			14.43	3.87	74	22.17	7.30			7.91	0.77	77	9.52	5.86			0.72	0.17	70	1.18	0.39			0.45	0.40	70	1.70	0.04			5.68	2.39	69	12.37	0.42			6.09	2.67	67	12.77	0.10			0.47	0.29	59	1.20	0.05			14.14	4.03	70	24.00	5.50			1.40	2.26	32	13.00	0.10			6.84	0.87	14	8.90	5.65					0					8.03	0.09	12	8.21	7.90			1.78	0.11	11	1.91	1.55			22.92	3.40	61	38.20	16.80			1.04	0.24	61	1.88	0.59		
40.00	4	Arkona Basin	8.06	2.40	18	13.00	4.00			3.81	1.37	54	6.29	0.65			12.70	3.10	53	18.76	7.93			7.24	0.98	26	9.20	5.24			3.65	1.25	51	6.77	0.57			13.94	2.85	54	19.01	7.93			7.31	0.95	58	9.12	4.12	8.69	5.68	0.48	0.17	58	0.82	0.12	0.75	0.24	0.12	0.11	58	0.53	0.02	0.32	0.02	2.05	2.44	50	10.51	0.10			1.88	2.40	56	10.94	0.10			0.52	0.41	58	1.70	0.05	1.35	0.16	9.38	4.02	58	19.00	1.80	16.66	2.35	1.52	1.17	33	5.30	0.30			6.99	0.73	14	8.40	5.90					0					7.99	0.13	10	8.16	7.70			1.82	0.06	11	1.92	1.74			19.85	3.63	58	34.50	13.40	25.85	16.18	0.91	0.23	58	1.43	0.43	1.23	0.57
40.00	5	Arkona Basin	7.98	2.60	21	14.00	4.00			5.56	1.79	49	9.94	2.04			12.23	3.00	46	19.01	7.54			6.45	0.62	19	8.00	5.33			5.58	1.59	45	9.96	2.99			13.22	3.06	46	19.01	7.57			6.12	1.02	50	8.29	4.34	7.60	4.41	0.51	0.25	50	1.25	0.04	0.91	0.11	0.09	0.07	49	0.31	0.02			0.77	1.16	37	4.85	0.10			0.56	0.88	45	4.86	0.10			0.92	0.89	47	4.24	0.09			12.16	6.06	49	26.90	3.50			0.66	0.46	28	2.10	0.20			6.28	1.58	10	8.10	2.20					0					7.93	0.10	7	8.05	7.73			1.73	0.08	6	1.88	1.65			18.96	2.48	48	25.25	14.70			0.92	0.31	48	1.73	0.42		
40.00	6	Arkona Basin	6.65	1.04	20	8.00	5.00			8.26	1.76	51	13.12	4.59			12.34	2.42	50	16.25	7.88			5.39	0.79	20	6.93	3.80			8.03	1.86	50	12.18	4.40			12.82	2.61	51	17.66	7.89			5.41	1.08	55	7.92	2.72	7.40	3.63	0.63	0.23	55	1.30	0.16	1.12	0.32	0.20	0.15	55	0.70	0.02	0.48	0.03	1.18	1.30	52	7.49	0.10			1.36	1.34	52	7.58	0.10			1.34	0.91	51	3.92	0.08			16.70	7.44	55	39.20	4.90	30.31	6.98	0.52	0.33	29	1.30	0.10			6.65	0.65	12	7.70	5.80					0					7.85	0.15	6	8.01	7.60			1.75	0.06	6	1.82	1.68			19.50	2.17	52	24.65	15.20			0.99	0.29	52	1.83	0.47		
40.00	7	Arkona Basin	6.27	0.90	15	8.00	5.00			10.49	2.34	51	15.70	5.94			12.58	2.31	49	17.23	8.05			4.47	0.68	22	5.70	3.42			10.24	2.13	48	14.62	5.75			13.39	2.31	50	18.22	7.85			4.31	0.92	53	6.93	2.12			0.81	0.29	53	1.44	0.27			0.38	0.34	53	1.78	0.02			1.80	1.41	52	6.56	0.10			2.14	1.46	51	6.61	0.10			1.09	1.20	52	5.62	0.05			20.78	8.46	52	38.20	7.40			0.32	0.14	29	0.60	0.10			6.91	0.69	8	7.70	5.70					0					7.81	0.09	10	7.97	7.65			1.76	0.06	9	1.84	1.62			19.86	2.35	51	26.20	15.75			1.14	0.34	52	1.96	0.49		
