depth	month	area_tag	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p
15.00	6	North Sea			0							0							0							0					10.20	0.48	3	10.73	9.79	10.66	9.82	33.59	0.31	3	33.92	33.29	33.88	33.32	6.69	0.12	3	6.81	6.58	6.80	6.59	0.03	0.01	3	0.05	0.02	0.05	0.02	0.15	0.07	3	0.22	0.07	0.21	0.08	6.56	3.76	3	9.90	2.49	9.64	2.97			0					0.49	0.53	2	0.87	0.12			0.23	0.06	3	0.30	0.20	0.29	0.20			0							0							0							0							0					22.33	6.71	3	27.30	14.70	27.07	15.73	0.36	0.21	3	0.60	0.23	0.56	0.23
15.00	7	North Sea			0							0							0							0					13.35	1.88	7	15.80	10.45	15.53	10.97	33.53	0.71	7	34.39	32.36	34.30	32.50	6.43	0.31	6	6.94	6.07			0.08	0.09	7	0.28	0.02	0.22	0.02	0.04	0.03	7	0.10	0.02	0.09	0.02	0.31	0.34	7	1.04	0.10	0.85	0.10			0					0.61	0.52	7	1.74	0.20	1.43	0.23	0.81	0.71	7	2.30	0.20	1.91	0.23			0							0							0							0							0					11.57	2.09	7	15.78	9.60	14.78	9.74	0.47	0.12	7	0.70	0.36	0.64	0.36
15.00	8	North Sea			0					16.47	0.36	6	16.97	15.93	16.92	16.03	34.00	1.35	3	34.79	32.44			5.57	0.15	3	5.70	5.40					0					33.83	0.42	3	34.21	33.38			5.49	0.34	4	5.74	4.98			0.19	0.15	4	0.37	0.04			0.06	0.03	4	0.09	0.02			0.10	0.00	4	0.10	0.10			0.10		1	0.10	0.10			0.23	0.20	4	0.50	0.03			1.21	0.67	4	1.80	0.30			0.60		1	0.60	0.60					0							0							0							0					13.54	4.79	4	18.50	7.20			0.81	0.34	4	1.10	0.42		
15.00	9	North Sea			0					15.63		1	15.63	15.63	15.63	15.63	33.65		1	33.65	33.65	33.65	33.65			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
15.00	10	North Sea			0							0							0							0					12.67	0.27	3	12.90	12.37			33.94	0.74	4	34.60	33.00	34.58	33.10	5.83	0.06	4	5.91	5.78	5.90	5.78	0.32	0.02	4	0.34	0.30	0.34	0.30	0.07	0.03	4	0.10	0.03	0.10	0.04	0.36	0.17	4	0.49	0.12	0.48	0.16			0					1.06	1.26	4	2.94	0.37	2.57	0.38	2.48	1.30	4	4.00	1.25	3.87	1.29			0							0							0							0							0					13.84	3.77	4	19.30	10.95	18.40	11.08	1.08		1	1.08	1.08		
20.00	1	North Sea			0					6.81	0.39	5	7.33	6.45	7.29	6.46	34.93	0.05	5	34.99	34.86	34.99	34.87	6.40	0.00	5	6.40	6.40	6.40	6.40			0							0					6.80	0.06	3	6.84	6.74			0.50	0.06	3	0.55	0.43			0.07	0.07	3	0.15	0.02			4.28	1.98	3	6.56	2.94			4.36	1.97	3	6.61	2.96			0.20	0.00	3	0.20	0.20			2.53	0.32	3	2.90	2.30			0.40	0.00	2	0.40	0.40					0							0							0							0					11.37	1.19	3	12.70	10.40			0.61	0.15	3	0.74	0.45		
20.00	2	North Sea	2.00		1	2.00	2.00			6.45	0.32	8	6.75	5.95			34.99	0.16	8	35.21	34.78					0					5.87	0.69	9	6.71	4.77			34.71	0.46	8	35.10	33.82			7.00	0.11	9	7.20	6.87			0.63	0.10	9	0.82	0.52			0.12	0.13	9	0.43	0.03			7.40	3.31	9	13.59	3.81			6.92	2.15	5	8.67	3.84			0.52	0.61	7	1.69	0.05			4.76	2.00	9	9.00	3.50					0							0							0							0							0					16.41	5.89	9	28.00	11.30			0.78	0.03	5	0.82	0.74		
20.00	3	North Sea			0					4.83	0.54	3	5.37	4.30			32.82	0.63	2	33.27	32.37					0					1.71	1.06	4	2.98	0.62			32.96	1.51	9	34.80	30.78			7.58	0.50	9	8.76	7.22			0.88	0.27	9	1.46	0.57			0.84	0.50	9	1.54	0.08			20.45	14.00	9	44.00	4.35			28.59	11.69	6	45.17	9.53			1.54	1.14	9	3.14	0.15			10.15	5.95	9	18.90	2.60			1.20	1.13	2	2.00	0.40					0							0							0							0					34.03	19.41	9	65.60	8.38			1.49	0.40	9	2.05	0.99		
20.00	4	North Sea			0					5.60	0.36	10	6.17	5.23			33.83	0.38	5	34.12	33.23					0							0					34.23	0.36	8	34.68	33.69			7.40	0.24	8	7.66	7.03			0.33	0.26	7	0.88	0.10			0.12	0.07	8	0.24	0.04			6.14	6.67	8	21.87	1.20			8.23	8.04	5	22.11	2.19			0.44	0.24	7	0.81	0.13			1.45	1.95	7	4.40	0.20			7.00	5.30	5	13.70	1.50					0							0							0							0					15.87	6.28	8	29.60	7.20			0.71	0.13	8	0.91	0.52		
20.00	5	North Sea	9.47	3.63	10	15.00	2.50			6.79	0.21	3	6.92	6.55					0							0					7.42	0.53	11	8.26	6.66			34.25	0.54	15	34.95	32.89	34.91	33.34	7.07	0.31	15	7.67	6.27	7.40	6.57	0.23	0.20	15	0.72	0.02	0.58	0.02	0.07	0.06	15	0.21	0.02	0.16	0.02	3.17	4.69	15	17.67	0.10	11.61	0.10	8.97	7.77	3	17.89	3.62			0.48	0.29	15	1.02	0.11	1.01	0.17	1.28	1.05	15	4.50	0.50	2.96	0.50	3.60	2.77	10	9.85	0.93					0							0							0							0					14.43	6.56	14	30.40	8.20			0.65	0.15	14	0.90	0.41		
20.00	6	North Sea			0							0							0							0					8.82	1.31	6	10.41	7.12	10.20	7.17	33.89	0.85	6	34.55	32.60	34.55	32.71	6.61	0.16	6	6.77	6.33	6.76	6.39	0.10	0.06	6	0.20	0.05	0.18	0.05	0.15	0.17	6	0.42	0.02	0.39	0.02	5.27	6.01	6	13.62	0.10	13.21	0.10			0					0.81	0.70	6	1.81	0.03	1.72	0.07	0.73	0.35	6	1.20	0.30	1.16	0.35			0							0							0							0							0					20.79	12.25	6	36.40	9.80	36.35	10.11	0.34	0.12	6	0.52	0.18	0.49	0.21
20.00	7	North Sea			0							0							0							0					10.44	1.84	4	13.20	9.40	12.67	9.41	34.44	0.46	4	34.74	33.76	34.74	33.87	6.10	0.36	4	6.61	5.79	6.53	5.81	0.10	0.06	4	0.16	0.03	0.15	0.04	0.07	0.03	4	0.09	0.03	0.09	0.04	0.61	0.36	4	0.88	0.10	0.88	0.17			0					0.96	0.49	4	1.63	0.58	1.54	0.59	1.51	0.68	4	1.90	0.50	1.89	0.69			0							0							0							0							0					12.17	0.99	4	13.09	10.98	13.06	11.10	0.57	0.06	4	0.62	0.48	0.62	0.49
20.00	8	North Sea			0					16.33	0.50	9	16.79	15.16	16.78	15.54	34.51	0.47	3	34.79	33.97			5.59	0.11	3	5.70	5.48					0					34.15	0.47	6	34.66	33.58			5.58	0.27	7	5.91	5.28			0.13	0.09	7	0.28	0.03			0.03	0.01	7	0.06	0.02			0.10	0.00	7	0.10	0.10			0.10		1	0.10	0.10			0.26	0.25	7	0.71	0.02			1.21	0.62	7	1.90	0.30			0.50		1	0.50	0.50					0							0							0							0					12.20	3.40	7	17.15	7.20			0.76	0.31	7	1.30	0.37		
20.00	9	North Sea			0					15.57		1	15.57	15.57	15.57	15.57	33.68		1	33.68	33.68	33.68	33.68			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
20.00	10	North Sea			0							0							0							0					12.32	0.73	2	12.84	11.80			34.23	0.52	5	34.84	33.66	34.81	33.71	5.78	0.07	5	5.90	5.72	5.88	5.73	0.35	0.05	5	0.43	0.31	0.42	0.31	0.12	0.18	5	0.43	0.02	0.36	0.02	0.99	1.32	5	3.21	0.10	2.82	0.10			0					0.90	1.08	5	2.83	0.28	2.37	0.31	2.69	0.80	5	3.90	1.70	3.68	1.83			0							0							0							0							0					12.98	2.21	5	15.90	10.20	15.60	10.56	0.94		1	0.94	0.94		
25.00	2	North Sea			0					6.44		1	6.44	6.44			34.92		1	34.92	34.92					0					5.46	0.33	2	5.69	5.23			34.47	0.66	2	34.93	34.00			7.02		1	7.02	7.02			0.57		1	0.57	0.57			0.12		1	0.12	0.12			4.18		1	4.18	4.18					0					0.28		1	0.28	0.28			3.50		1	3.50	3.50					0							0							0							0							0					11.80		1	11.80	11.80					0				
25.00	3	North Sea			0					5.29		1	5.29	5.29			33.29		1	33.29	33.29					0					1.56	0.04	2	1.59	1.54			33.21	1.52	3	34.97	32.28			7.60	0.37	3	7.85	7.18			0.73	0.10	3	0.82	0.62			0.80	0.59	3	1.14	0.12			17.43	10.23	3	23.58	5.62			24.46	0.35	2	24.71	24.22			1.43	1.15	3	2.45	0.18			9.40	5.80	3	12.80	2.70					0							0							0							0							0					32.97	16.96	3	43.50	13.40			1.23	0.29	3	1.56	1.02		
25.00	4	North Sea			0					5.77	0.57	6	6.76	5.27	6.57	5.28	34.26	0.31	2	34.48	34.04					0							0					34.52	0.59	4	35.00	33.65			7.23	0.24	4	7.44	6.96			0.29	0.18	4	0.56	0.17			0.08	0.03	4	0.12	0.04			3.45	3.31	4	7.16	0.41			5.39		1	5.39	5.39			0.60	0.47	4	1.26	0.19			1.09	1.29	4	3.00	0.15			5.50		1	5.50	5.50					0							0							0							0					12.32	4.08	4	16.30	7.30			0.72	0.16	4	0.94	0.55		
25.00	5	North Sea			0					6.48		1	6.48	6.48	6.48	6.48			0							0							0					34.41		1	34.41	34.41	34.41	34.41	6.86		1	6.86	6.86	6.86	6.86	0.45		1	0.45	0.45	0.45	0.45	0.12		1	0.12	0.12	0.12	0.12	10.33		1	10.33	10.33	10.33	10.33	10.45		1	10.45	10.45	10.45	10.45	0.38		1	0.38	0.38	0.38	0.38	2.30		1	2.30	2.30	2.30	2.30	3.50		1	3.50	3.50	3.50	3.50			0							0							0							0					25.50		1	25.50	25.50	25.50	25.50	0.74		1	0.74	0.74	0.74	0.74
25.00	6	North Sea			0							0							0							0					7.12	0.57	3	7.77	6.72	7.68	6.74	34.29	0.49	3	34.65	33.74	34.64	33.81	6.41	0.15	3	6.58	6.29	6.56	6.30	0.06	0.06	3	0.13	0.02	0.12	0.02	0.07	0.09	3	0.17	0.02	0.16	0.02	3.08	4.38	3	8.12	0.23	7.40	0.30			0					0.69	0.80	3	1.60	0.12	1.48	0.14	0.48	0.49	3	1.05	0.20	0.96	0.20			0							0							0							0							0					31.57	11.55	3	44.90	24.60	42.93	24.66	0.98	0.85	3	1.96	0.41	1.82	0.43
25.00	7	North Sea			0							0							0							0					9.52	1.03	3	10.68	8.69	10.53	8.74	34.77	0.21	3	34.95	34.54	34.94	34.56	6.29	0.34	3	6.57	5.91	6.55	5.96	0.16	0.05	3	0.21	0.12	0.20	0.12	0.06	0.05	3	0.11	0.02	0.10	0.02	0.64	0.58	3	1.26	0.10	1.19	0.15			0					0.56	0.39	3	1.01	0.34	0.95	0.34	1.50	0.62	3	2.00	0.80	1.97	0.89			0							0							0							0							0					11.27	0.40	3	11.72	10.95	11.66	10.96	0.53	0.02	3	0.55	0.52	0.55	0.52
25.00	8	North Sea			0					14.75	1.71	3	16.36	12.96	16.22	13.16			0							0							0					34.51	0.15	3	34.69	34.41	34.66	34.41	5.09	0.46	3	5.55	4.63	5.50	4.68	0.12	0.06	2	0.15	0.07			0.04	0.02	3	0.06	0.02	0.05	0.02	0.13	0.05	3	0.19	0.10	0.18	0.10			0					0.30	0.41	3	0.77	0.02	0.70	0.03	2.93	0.80	3	3.75	2.15	3.67	2.23			0							0							0							0							0					12.65	0.57	2	13.05	12.25			0.69	0.04	2	0.71	0.66		
25.00	9	North Sea			0					15.50		1	15.50	15.50	15.50	15.50	33.71		1	33.71	33.71	33.71	33.71			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
25.00	10	North Sea			0							0							0							0					12.19	0.37	4	12.62	11.74	12.57	11.79	34.57	0.38	4	34.92	34.13	34.91	34.16	5.81	0.01	4	5.82	5.80	5.82	5.80	0.27	0.05	4	0.33	0.22	0.32	0.22	0.09	0.06	4	0.15	0.02	0.15	0.03	0.35	0.22	4	0.56	0.11	0.55	0.13			0					0.65	0.40	4	1.24	0.37	1.14	0.38	2.48	1.11	4	4.10	1.60	3.81	1.66			0							0							0							0							0					10.59	1.75	4	12.15	8.70	12.13	8.82	0.78		1	0.78	0.78		
30.00	1	North Sea			0					6.70	0.34	4	7.21	6.46	7.12	6.47	34.96	0.03	4	34.99	34.93	34.99	34.93	6.40	0.00	4	6.40	6.40	6.40	6.40			0							0					6.75	0.05	2	6.79	6.72			0.47	0.05	2	0.50	0.43			0.06	0.04	2	0.08	0.03			3.87	1.31	2	4.79	2.94			3.92	1.34	2	4.87	2.97			0.20	0.00	2	0.20	0.20			2.35	0.07	2	2.40	2.30			0.45	0.07	2	0.50	0.40					0							0							0							0					11.50	0.85	2	12.10	10.90			0.72	0.01	2	0.73	0.72		
30.00	2	North Sea	2.00		1	2.00	2.00			6.46	0.35	7	6.75	5.95			35.02	0.17	7	35.24	34.80					0					5.95	0.77	6	6.72	4.60			34.92	0.20	6	35.14	34.59			6.93	0.05	5	6.97	6.85			0.57	0.04	5	0.62	0.53			0.06	0.03	5	0.11	0.04			6.16	2.17	5	8.70	3.83			6.58	2.31	4	8.74	3.87			0.35	0.33	3	0.71	0.05			3.68	0.34	5	4.20	3.30					0							0							0							0							0					14.76	1.95	5	16.40	12.10			0.84	0.06	4	0.90	0.78		
30.00	3	North Sea			0					5.66	0.20	5	5.93	5.45			33.24		1	33.24	33.24					0					2.24		1	2.24	2.24			34.33	0.81	8	35.20	32.64			7.16	0.20	8	7.61	7.01			0.71	0.05	8	0.77	0.62			0.27	0.24	8	0.82	0.06			12.94	6.86	8	22.07	5.04			17.07	5.87	5	22.89	8.98			0.60	0.51	8	1.83	0.24			5.34	2.75	8	11.20	2.95			0.36	0.35	4	0.85	0.10					0							0							0							0					21.43	9.50	8	37.60	12.10			1.16	0.30	8	1.61	0.85		
30.00	4	North Sea			0					5.80	0.53	7	6.71	5.28	6.51	5.29	34.09		1	34.09	34.09					0							0					34.56	0.39	6	35.08	34.08			7.17	0.20	6	7.33	6.77			0.33	0.20	6	0.69	0.10			0.07	0.03	6	0.11	0.04			3.44	3.52	6	8.80	0.20			5.30	0.76	2	5.84	4.76			0.37	0.16	6	0.67	0.22			0.94	1.27	6	3.50	0.25			14.35	1.49	2	15.40	13.30					0							0							0							0					12.93	5.18	6	18.40	7.80			0.74	0.11	6	0.92	0.62		
30.00	5	North Sea	11.19	1.93	8	15.00	9.00			6.49	0.08	2	6.54	6.43					0							0					6.82	0.27	8	7.25	6.55			34.75	0.36	10	35.22	34.18	35.20	34.23	6.70	0.32	10	7.28	6.20	7.14	6.25	0.43	0.23	10	0.83	0.21	0.80	0.21	0.12	0.08	10	0.33	0.03	0.23	0.05	4.47	2.90	10	9.65	1.05	9.50	1.54	3.53	1.37	2	4.50	2.56			1.36	0.76	10	2.59	0.21	2.52	0.45	2.29	1.29	10	4.80	1.10	4.62	1.10	4.05	3.18	2	6.30	1.80					0							0							0							0					14.04	3.02	10	17.30	9.00	17.21	9.77	0.77	0.15	10	0.98	0.50	0.96	0.56
30.00	6	North Sea			0							0							0							0					7.15	0.49	3	7.66	6.67			34.46	0.34	4	34.81	34.03	34.79	34.07	6.38	0.20	4	6.65	6.22	6.62	6.22	0.08	0.03	4	0.11	0.04	0.11	0.04	0.05	0.03	4	0.09	0.02	0.09	0.02	2.07	2.27	4	5.20	0.10	4.75	0.19			0					0.66	0.43	4	1.09	0.06	1.05	0.16	0.95	0.43	4	1.45	0.50	1.41	0.53			0							0							0							0							0					13.84	5.47	4	21.05	7.90	20.01	8.56	0.30	0.08	4	0.39	0.21	0.38	0.22
30.00	7	North Sea			0							0							0							0					8.71	0.19	5	8.97	8.53	8.94	8.53	34.96	0.07	5	35.04	34.85	35.03	34.87	5.95	0.27	5	6.27	5.55	6.23	5.61	0.27	0.08	5	0.38	0.16	0.36	0.18	0.08	0.02	5	0.09	0.04	0.09	0.05	1.59	0.85	5	2.50	0.26	2.39	0.47			0					1.58	0.52	5	2.00	0.70	1.99	0.88	2.51	0.65	5	3.40	1.60	3.26	1.74			0							0							0							0							0					11.79	1.16	5	13.69	10.69	13.32	10.76	0.68	0.05	5	0.73	0.64	0.73	0.64
30.00	8	North Sea			0					13.98	1.88	5	16.33	12.00	16.11	12.05	34.62	0.23	3	34.79	34.36			5.38	0.20	3	5.60	5.20					0					34.67	0.06	2	34.71	34.63			4.30	1.26	3	5.66	3.18			0.09	0.04	3	0.12	0.04			0.03	0.01	3	0.04	0.02			0.10	0.00	3	0.10	0.10			0.10		1	0.10	0.10			0.15	0.10	3	0.21	0.04			4.70	4.00	3	8.10	0.30			0.60		1	0.60	0.60					0							0							0							0					9.83	1.76	3	10.90	7.80			0.58	0.18	3	0.71	0.38		
30.00	10	North Sea			0							0							0							0					12.59	0.16	5	12.80	12.36			34.28	0.43	7	34.73	33.64	34.69	33.66	5.81	0.06	7	5.90	5.74	5.88	5.74	0.28	0.07	7	0.33	0.18	0.33	0.18	0.07	0.04	7	0.12	0.02	0.11	0.02	0.45	0.43	7	1.35	0.14	1.10	0.14			0					0.91	0.83	7	2.75	0.32	2.21	0.37	3.01	1.36	7	4.20	1.35	4.20	1.41			0							0							0							0							0					12.54	1.98	7	15.50	9.70	15.11	10.03	0.87	0.07	3	0.94	0.79		
40.00	1	North Sea			0					6.78	0.36	3	7.19	6.52	7.13	6.53	34.97	0.01	3	34.99	34.96	34.99	34.96	6.40	0.00	3	6.40	6.40	6.40	6.40			0							0					6.79	0.09	2	6.85	6.72			0.47	0.03	2	0.49	0.45			0.06	0.04	2	0.09	0.03			3.83	1.29	2	4.74	2.92			3.89	1.33	2	4.83	2.95			0.20	0.00	2	0.20	0.20			2.35	0.07	2	2.40	2.30			0.40		1	0.40	0.40					0							0							0							0					11.35	1.49	2	12.40	10.30			0.68	0.08	2	0.73	0.62		
40.00	2	North Sea			0					6.86	0.14	3	7.01	6.75			35.10	0.16	3	35.20	34.92					0					6.11	0.91	5	7.01	4.77			34.93	0.16	5	35.21	34.82			6.89	0.10	3	6.96	6.78			0.65	0.08	3	0.71	0.56			0.09	0.04	3	0.12	0.05			6.02	2.68	3	9.11	4.32			9.16		1	9.16	9.16			0.53	0.54	2	0.91	0.14			3.80	0.52	3	4.40	3.50					0							0							0							0							0					13.20	2.83	3	16.40	11.00			0.78		1	0.78	0.78		
40.00	3	North Sea			0							0							0							0					3.00	0.03	2	3.02	2.98			34.60	0.45	4	34.97	34.05	34.97	34.10	7.33	0.15	4	7.49	7.19	7.48	7.19	0.68	0.07	4	0.74	0.61	0.74	0.61	0.14	0.06	4	0.21	0.09	0.20	0.09	8.66	3.40	4	13.20	5.54	12.61	5.71	11.35	2.86	2	13.37	9.33			0.42	0.14	4	0.54	0.22	0.53	0.25	4.34	1.75	4	6.50	2.70	6.28	2.77			0							0							0							0							0					18.50	4.91	3	23.20	13.40			1.25	0.06	3	1.31	1.19		
40.00	4	North Sea			0					5.50	0.33	2	5.74	5.27	5.72	5.29	33.74		1	33.74	33.74					0							0					34.73		1	34.73	34.73			7.07		1	7.07	7.07			0.34		1	0.34	0.34			0.08		1	0.08	0.08			1.00		1	1.00	1.00					0					1.29		1	1.29	1.29			0.70		1	0.70	0.70					0							0							0							0							0					9.00		1	9.00	9.00			0.81		1	0.81	0.81		
40.00	6	North Sea			0							0							0							0					6.82		1	6.82	6.82			34.76	0.03	2	34.78	34.74	34.78	34.74	6.42	0.04	2	6.45	6.40	6.45	6.40	0.10	0.06	2	0.14	0.06	0.14	0.06	0.02	0.00	2	0.02	0.02	0.02	0.02	0.13	0.04	2	0.16	0.10	0.16	0.10			0					0.23	0.11	2	0.30	0.15	0.29	0.16	0.65	0.35	2	0.90	0.40	0.88	0.42			0							0							0							0							0					9.32	0.04	2	9.35	9.30	9.35	9.30	0.28	0.02	2	0.29	0.27	0.29	0.27
40.00	7	North Sea			0							0							0							0					8.80		1	8.80	8.80	8.80	8.80	35.00		1	35.00	35.00	35.00	35.00	5.77		1	5.77	5.77	5.77	5.77	0.21		1	0.21	0.21	0.21	0.21	0.05		1	0.05	0.05	0.05	0.05	0.35		1	0.35	0.35	0.35	0.35			0					1.03		1	1.03	1.03	1.03	1.03	1.90		1	1.90	1.90	1.90	1.90			0							0							0							0							0							0					0.56		1	0.56	0.56	0.56	0.56
40.00	8	North Sea			0					13.82	0.01	2	13.83	13.81	13.83	13.81	34.73	0.02	2	34.74	34.71	34.74	34.71	5.35	0.35	2	5.60	5.10	5.58	5.12			0							0					5.57		1	5.57	5.57			0.13		1	0.13	0.13			0.02		1	0.02	0.02			0.10		1	0.10	0.10			0.12		1	0.12	0.12			0.31		1	0.31	0.31			1.50		1	1.50	1.50			1.80		1	1.80	1.80					0							0							0							0					8.80		1	8.80	8.80			0.56		1	0.56	0.56		
40.00	10	North Sea			0							0							0							0					12.24	0.47	4	12.73	11.66	12.69	11.73	34.67	0.22	4	34.88	34.42	34.87	34.44	5.80	0.03	4	5.84	5.77	5.83	5.77	0.24	0.08	4	0.34	0.17	0.32	0.17	0.12	0.12	4	0.28	0.02	0.26	0.02	0.67	0.85	4	1.91	0.10	1.71	0.10			0					0.54	0.10	4	0.60	0.39	0.60	0.42	2.71	0.54	4	3.30	2.10	3.25	2.15			0							0							0							0							0					10.59	1.01	4	12.10	10.00	11.82	10.00	0.84	0.18	2	0.97	0.72		
50.00	1	North Sea			0					6.86	0.48	2	7.20	6.52	7.17	6.55	34.97	0.00	2	34.97	34.97	34.97	34.97	6.40	0.00	2	6.40	6.40	6.40	6.40			0							0					6.74		1	6.74	6.74			0.49		1	0.49	0.49			0.09		1	0.09	0.09			4.89		1	4.89	4.89			4.98		1	4.98	4.98			0.20		1	0.20	0.20			2.50		1	2.50	2.50					0							0							0							0							0					11.50		1	11.50	11.50			0.61		1	0.61	0.61		
50.00	2	North Sea			0					6.91	0.14	3	7.02	6.75			35.15	0.08	3	35.21	35.06					0					5.35	1.50	5	7.02	3.51			34.87	0.35	4	35.21	34.45			6.66		1	6.66	6.66			0.68		1	0.68	0.68			0.05		1	0.05	0.05			9.15		1	9.15	9.15			9.20		1	9.20	9.20					0					3.50		1	3.50	3.50					0							0							0							0							0					16.10		1	16.10	16.10			0.82		1	0.82	0.82		
50.00	4	North Sea			0					6.78		1	6.78	6.78	6.78	6.78			0							0							0					35.20		1	35.20	35.20	35.20	35.20	6.66		1	6.66	6.66	6.66	6.66	0.79		1	0.79	0.79	0.79	0.79	0.10		1	0.10	0.10	0.10	0.10	10.46		1	10.46	10.46	10.46	10.46			0					0.03		1	0.03	0.03	0.03	0.03	4.30		1	4.30	4.30	4.30	4.30			0							0							0							0							0					18.40		1	18.40	18.40	18.40	18.40	1.02		1	1.02	1.02	1.02	1.02
50.00	5	North Sea	11.33	2.25	6	15.00	9.00	14.25	9.00			0							0							0					6.67	0.19	6	6.95	6.45	6.90	6.46	35.04	0.20	6	35.27	34.75	35.25	34.78	6.41	0.16	6	6.63	6.22	6.59	6.22	0.70	0.12	6	0.82	0.51	0.82	0.54	0.16	0.09	6	0.31	0.06	0.28	0.06	7.63	2.53	6	10.60	5.12	10.48	5.21			0					1.25	1.01	6	2.67	0.22	2.56	0.22	3.68	1.50	6	5.50	2.10	5.47	2.20			0							0							0							0							0					14.83	2.07	6	16.60	11.00	16.55	11.82	0.90	0.10	6	0.98	0.73	0.98	0.76
50.00	8	North Sea			0					11.53	1.87	2	12.85	10.21	12.72	10.34	34.78	0.12	2	34.87	34.70	34.86	34.71	5.05	0.07	2	5.10	5.00	5.09	5.00	10.07		1	10.07	10.07					0					4.97		1	4.97	4.97			0.41		1	0.41	0.41			0.08		1	0.08	0.08			0.82		1	0.82	0.82			0.90		1	0.90	0.90			1.66		1	1.66	1.66			4.00		1	4.00	4.00			0.40		1	0.40	0.40					0							0							0							0					8.40		1	8.40	8.40			0.68		1	0.68	0.68		
60.00	2	North Sea			0					7.01	0.01	2	7.02	7.01			35.18	0.06	2	35.22	35.14					0					5.07		1	5.07	5.07			34.88		1	34.88	34.88					0							0							0							0							0							0							0							0							0							0							0							0							0							0				
60.00	8	North Sea			0					12.37		1	12.37	12.37	12.37	12.37	34.73		1	34.73	34.73	34.73	34.73	5.00		1	5.00	5.00	5.00	5.00			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
70.00	2	North Sea			0							0							0							0					7.29		1	7.29	7.29	7.29	7.29	35.27		1	35.27	35.27	35.27	35.27			0							0							0							0							0							0							0							0							0							0							0							0							0							0				
70.00	4	North Sea			0					6.24		1	6.24	6.24	6.24	6.24			0							0							0					35.21		1	35.21	35.21	35.21	35.21	6.74		1	6.74	6.74	6.74	6.74	0.79		1	0.79	0.79	0.79	0.79	0.31		1	0.31	0.31	0.31	0.31	9.47		1	9.47	9.47	9.47	9.47			0					0.12		1	0.12	0.12	0.12	0.12	3.80		1	3.80	3.80	3.80	3.80			0							0							0							0							0					16.90		1	16.90	16.90	16.90	16.90	0.98		1	0.98	0.98	0.98	0.98
70.00	8	North Sea			0							0							0							0					9.07		1	9.07	9.07	9.07	9.07	34.99		1	34.99	34.99	34.99	34.99	4.83		1	4.83	4.83	4.83	4.83	0.49		1	0.49	0.49	0.49	0.49	0.13		1	0.13	0.13	0.13	0.13	1.45		1	1.45	1.45	1.45	1.45	1.58		1	1.58	1.58	1.58	1.58	2.08		1	2.08	2.08	2.08	2.08	3.70		1	3.70	3.70	3.70	3.70			0							0							0							0							0					9.70		1	9.70	9.70	9.70	9.70	0.79		1	0.79	0.79	0.79	0.79
